id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_028,"The user performs a sequence of gestures involving raising the right hand with the index finger extended upward, followed by touching the side of the head near the temple with the same hand, and then returning to the raised index finger position.","The user performs a gesture by raising their right hand with the index finger extended upward, followed by a movement where the hand briefly interacts with the side of their head.","The user raises their right hand to touch the side of their head near the ear, then transitions to using both hands to lightly hold or adjust their hair on either side of their head.","The user performs a gesture by raising one hand to touch the side of their head with fingers slightly bent, followed by extending the index and pinky fingers while the other fingers remain curled, and then lowering the hand.","The user performs a single hand gesture characterized by raising one hand with fingers extended upward, moving it in a rapid, repetitive vertical motion near the head.","The user performs a gesture with one hand moving upward in a waving motion, followed by a stationary open hand held upright.","The user raises their right hand with the index finger extended upward while the other fingers are curled, maintaining this pose without significant movement.","The user performs a single hand gesture where the right hand moves diagonally across the body with fingers extended and slightly curved, followed by an outward motion with the palm facing upward."
p_029,"The user performs a sequence of gestures starting with a raised hand with the index finger extended upward, followed by a downward motion of the hand, and concludes with both hands brought together in a clasped position.","The user performs a gesture with the right hand, raising it with the index finger extended and moving it in small circular motions, followed by lowering the hand back to the initial position.","The user performs a sequence of gestures starting with an open hand raised with fingers spread, transitioning to a circular motion with the thumb and index finger forming a ring, and concluding with a tapping motion using the fingers.","The user performs a one-handed gesture with fingers spread and palm facing forward, followed by a waving motion, and concludes with a downward movement of the hand.","The user performs a sequence of gestures involving the right hand moving upward with an open palm facing outward, followed by a waving motion, and then returning to a resting position.","The user performs a sequence of gestures involving the right hand moving in a horizontal waving motion, followed by a crossing motion of the right hand over the left hand, and concludes with both hands returning to a resting position.","The user performs a gesture with the right hand, raising the index finger vertically while the other fingers are curled, followed by a downward movement and return to the initial position.","The user performs a sequence of gestures involving raising the right hand with fingers extended upward, followed by a downward sweeping motion, and concludes with the right hand resting on the left forearm."
p_030,"The user performs two gestures in sequence: first, raising the right hand with the index finger extended and touching the side of the head near the temple, and second, transitioning to a thumbs-up gesture with the right hand raised and the thumb extended upward.","The user performs two gestures in sequence: first, the right hand touches the side of the head near the ear with fingers slightly bent, and then transitions to a thumbs-down gesture with the right hand extended outward and the thumb pointing downward.","The user performs a sequence of gestures: first, raising the index finger near the side of the head, followed by an open hand with fingers spread moving slightly upward, transitioning to a pinching motion with the thumb and index finger, and finally lowering the hand back to a resting position.","The user performs two gestures in sequence: first, the right hand moves upward with the index finger extended and touches the cheek, and second, the right hand transitions to an open palm facing outward, moving slightly upward and then downward in a waving motion.","The user performs a sequence of gestures starting with raising one hand vertically with fingers extended and palm facing outward, followed by both hands interacting with one palm facing upward and the other moving horizontally above it, and concludes with circular motions of the hands before returning to a resting position.","The user performs a sequence of gestures: first, a single hand moves upward to touch the face, followed by both hands interacting with one another in a horizontal clapping motion, transitioning into a symmetrical pose with palms facing upward, and concluding with a rapid fluttering motion of both hands before returning to rest.","The user performs a gesture sequence involving raising one hand with the index finger extended upward, followed by a downward motion and a brief clapping action with both hands.",The user performs a clapping gesture with both hands repeatedly coming together in front of the body.
p_031,"The user performs a gesture with one hand, extending the index finger while the other fingers are curled, and moves the hand forward in a pointing motion.","The user performs a gesture by extending the index finger of the right hand while the other fingers remain curled, moving the hand forward and slightly upward, then retracting it back to the initial position.",The user does not perform any gesture.,The user does not perform any hand gestures in the sequence of images.,"The user performs a gesture with the right hand, extending the index finger while the other fingers are curled, pointing forward and slightly upward, followed by a retraction of the hand to a neutral position.","The user raises their right hand, extends the index finger upward while the other fingers remain curled, and performs a small circular motion with the extended finger before returning the hand to rest.","The user raises their right hand, extends the index finger upward while the other fingers are curled, and holds the pose steadily.","The user performs a gesture involving both hands with fingers slightly spread, palms facing downward, and moving up and down in a rhythmic motion."
p_032,"The user first raises their right hand to touch the side of their head, then uses their left hand to sequentially extend the index and middle fingers while pointing upward, and finally lowers both hands back to a resting position.","The user performs a sequence of gestures: first, the right hand moves to touch the side of the head near the ear, maintaining contact for a few moments; then, the left hand raises with the index finger extended and performs a small circular motion in the air; finally, both hands move downward with a brief clasping motion.","The user raises their right hand with the index finger extended, touches the side of their face near the cheek, and then lowers the hand back to the initial position.","The user performs a sequence of gestures starting with both hands raised near the face with fingers spread and palms facing outward, transitioning to a clapping motion with both hands coming together.","The user raises their right hand with fingers extended and palm facing forward, performs a small waving motion, then transitions to touching the right side of their head with the same hand, and finally lowers the hand back down.","The user performs a sequence of gestures starting with the right hand moving diagonally across the body, palm facing outward, followed by a waving motion with fingers extended and relaxed, and concludes with the hand returning downward.","The user raises their right hand with fingers extended and palm facing forward, holds it stationary near the side of their face, and then lowers it back to the initial position.","The user performs a waving gesture with the right hand, fingers extended and slightly spread, moving side to side near the head."
p_033,"The user performs a sequence of gestures involving the right hand, starting with an open palm facing upward, transitioning to a vertical wave-like motion with the palm facing outward, and concluding with a pinching motion using the thumb and fingers.","The user performs a sequence of gestures involving the right hand moving upward with fingers extended and palm facing downward, followed by a downward motion, and then transitions to a repetitive circular motion with the right hand over the left hand.","The user performs a sequence of gestures with one hand, starting with a vertical upward motion, transitioning to a raised flat hand near the head, followed by a horizontal sweeping motion, and ending with a downward movement.","The user performs a sequence of gestures involving the right hand moving from a resting position to a wave-like motion with fingers extended, followed by a downward chopping motion, and then returning to the resting position.","The user transitions from resting their chin on a closed fist to clapping their hands together multiple times, followed by a gesture of both hands moving in a repetitive, small circular motion with fingers interlocked.","The user performs a sequence of gestures involving clapping hands together multiple times, followed by a motion of both hands forming fists and lightly tapping them against each other.","The user performs a sequence of gestures, starting with a fist pounding motion on the table using the right hand, followed by raising the right hand with the index finger extended upward, and then returning to the fist pounding motion.","The user performs a sequence of gestures including clapping with both hands, followed by a motion resembling alternating fist pumps."
p_034,"The user performs two gestures in sequence: first, a hand wave with fingers extended and palm facing outward, followed by holding the hand near the side of the head with fingers spread and palm facing forward.","The user performs a sequence of gestures involving a raised hand with fingers spread, transitioning to a pinching motion with the thumb and index finger, and then returning to a neutral position.","The user performs a gesture where the right hand moves towards the face, briefly touches the chin, and then transitions into a pose with the thumb and index finger forming a circle while the other fingers remain extended.","The user performs a waving gesture with the right hand, fingers spread and palm facing outward, followed by a pinching motion with the thumb and index finger.","The user performs a waving gesture with an open hand, fingers extended and slightly spread, moving side to side, followed by a stationary open palm held close to the camera.","The user performs a sequence of gestures starting with a small pinching motion using the thumb and index finger, followed by a hand wave with an open palm facing forward, and concludes with a fist pump motion.","The user raises their right hand with the index finger extended upward while the other fingers are curled, holds the position briefly, and then lowers the hand.","The user performs a waving gesture with an open hand, fingers spread, moving side to side, followed by a pinching gesture with the thumb and index finger coming together, and then returns to the waving gesture."
p_035,"The user performs two sequential gestures: first, a flat hand with fingers extended and palm facing downward moves horizontally, followed by a closed fist with a vertical motion downward.","The user performs a sequence of gestures starting with raising the right hand vertically with fingers extended and palm facing forward, transitioning to a horizontal motion with the palm facing downward, and concluding with a downward movement of the hand.","The user performs a waving gesture with the right hand, moving it side to side with fingers extended and palm facing outward, followed by a downward patting motion with the same hand near the torso.","The user performs a waving gesture with the right hand, moving it from a lower position to a raised position near the head, followed by a series of small up-and-down movements, and then lowers the hand back to the initial position.","The user performs two gestures in sequence: first, a right-hand upward motion with an open palm facing outward, followed by the right hand covering the face with the palm facing inward.","The user performs a sequence of gestures involving the right hand moving upward to touch the side of the head, transitioning to covering the face with an open palm, then raising the hand above the head, and finally making a small circular motion near the temple before returning to a resting position.","The user performs a waving gesture with the right hand, starting from a lowered position, raising the hand with fingers extended and palm facing forward, holding it steady, and then lowering it back.","The user performs a gesture where both hands, with fingers slightly spread and palms facing downward, move up and down in a rhythmic motion."
p_036,"The user performs a gesture with the right hand, raising the index finger while the hand moves in a circular motion, followed by a downward movement and a return to resting position.","The user performs a repetitive hand gesture with the right hand, where the index finger is extended, and the hand moves in a circular motion in the air.","The user performs a sequence of gestures starting with one hand raised vertically near the head, followed by both hands clapping together multiple times.","The user performs a sequence of gestures involving one hand moving vertically with an open palm while the other hand remains stationary with an upward-facing open palm, followed by both hands clapping together multiple times.","The user performs a sequence of gestures involving both hands raised with fingers spread, moving upward and then clapping together, followed by rapid vertical waving motions with both hands, and finally lowering them back to a resting position.","The user performs a sequence of gestures starting with both hands raised and waving side to side, transitioning to both hands brought together in front of the face with palms touching and fingers extended upward, followed by rapid hand movements near the chest.","The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then moves it side to side in a waving motion.","The user performs a waving gesture with the right hand, characterized by an open palm facing outward and side-to-side movement."
p_037,"The user performs a sequence of gestures starting with the right hand raised near the head with fingers slightly spread and palm facing outward, followed by a downward motion of both hands with closed fists.","The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then lowers it back to the initial position.","The user performs a sequence of gestures: first, a forward motion with the right hand open and fingers extended, followed by bringing the right hand to the lower face, covering the mouth area with fingers slightly curved.","The user performs a gesture by raising one hand with fingers spread wide, palm facing forward, and maintains this pose steadily.","The user performs a sequence of gestures starting with both hands moving forward in a sweeping motion, transitioning into crossing both arms with hands open and palms facing outward, and then returning to a resting position.","The user transitions from pointing forward with both index fingers to raising both thumbs in a ""thumbs-up"" gesture, then lowers their hands back to a neutral position.","The user initially points upward with the index finger of the right hand, holding the other fingers curled, and later transitions to extending both the index and middle fingers upward while the hand remains steady.","The user performs a sequence of gestures starting with a closed fist, transitioning to an open hand with fingers extended and palm facing outward, followed by a downward sweeping motion with the hand flattening parallel to the surface."
p_038,The user does not perform any gesture.,The user does not perform any gesture.,The user does not perform any hand gesture.,The user performs a single hand gesture by raising their right hand with a closed fist and moving it slightly forward.,"The user performs a gesture where the right hand moves upward to touch the top of the head with the fingers, followed by a downward waving motion with the same hand.",The user performs a single hand gesture by raising their right hand and briefly touching the top of their head with the fingers before returning to a resting position.,"The user performs a gesture by raising the right hand with the index finger extended upward, followed by a slight circular motion of the hand.",The user performs a gesture where the right hand moves upward to touch the right side of the neck and remains there briefly before returning to a resting position.
p_039,"The user performs two gestures in sequence: first, the right hand moves to touch the side of the head with fingers slightly bent, and second, the hand transitions to an open palm facing upward with fingers extended and moves slightly outward.","The user raises their right hand with fingers extended and slightly curved, moves it near the face with a waving motion, and then rests the hand under the chin with the elbow on the table.",The user does not perform any hand gestures.,"The user performs a gesture with the right hand, where the thumb and index finger are brought together to form a pinching motion, while the other fingers remain extended or slightly curled.",The user does not perform any hand gestures.,"The user performs a gesture where the right hand points with the index finger while the left hand forms a ""V"" shape with the index and thumb, moving together to create a framing motion.","The user performs a gesture with the right hand, raising it with fingers extended and slightly curved, palm facing forward, followed by a gradual lowering of the hand while maintaining the same finger posture.","The user performs a sequence of gestures starting with the right hand moving upward with fingers slightly curled, transitioning to an open palm facing outward with fingers spread, followed by a waving motion, and ending with the hand lowering back down."
p_040,"The user performs a sequence of gestures with the right hand, starting with a raised hand and fingers slightly curled, moving upward and downward repeatedly, followed by a rapid side-to-side motion.","The user performs a gesture with the right hand, initially moving it in a downward motion with fingers relaxed, then transitioning to an upward motion with the hand raised and fingers slightly curled, maintaining a repetitive vertical movement.","The user performs a rapid upward and downward motion with a loosely clenched right hand, followed by a brief sweeping motion with the same hand.","The user performs a single hand gesture characterized by rapid upward and downward movements of the right hand, with fingers loosely curled and the hand positioned near the face.","The user performs a sequence of gestures starting with an open hand raised and facing forward, transitioning to a single raised index finger pointing upward, followed by a downward motion with fingers extended, and ending with the hand returning to a resting position.","The user performs a sequence of gestures starting with both hands pressed together in a vertical orientation moving upward, followed by raising both hands with fingers spread apart and moving them up and down, and ending with a downward motion of the hands returning to a resting position.","The user performs a sequence of gestures starting with the right hand moving upward with fingers extended, transitioning to a stationary raised position with the index finger pointing upward, followed by a downward waving motion with the fingers relaxed.","The user performs a single hand gesture with the right hand, starting with a raised open palm, fingers extended and slightly spread, moving in a waving motion from side to side, then transitioning into a downward motion with the palm facing downward and the hand lowering gradually."
p_041,"The user performs a gesture by raising their right hand with the index finger extended upward while the other fingers are curled, maintaining this pose with slight adjustments in hand orientation.","The user performs a sequence of gestures starting with the right hand raised, index finger extended and pointing upward, followed by a downward motion of the hand with the index finger pointing downward.","The user initially raises their right hand with the index finger extended upward while the other fingers are curled, then transitions to bringing the hand closer to the face with the index finger pointing toward the lips, and finally lowers the hand back down.","The user performs a gesture where the right hand, with fingers slightly spread, moves towards the right side of the head, touches the hair, and then slides down along the hair before returning to a neutral position.","The user performs a sequence of gestures involving raising one hand with fingers slightly curled, then both hands moving towards the face to cover it, followed by lowering the hands back to the initial position.","The user performs a sequence of gestures starting with both hands raised and fingers slightly curled, transitioning to forming a heart shape with both hands near the face, and then returning to a neutral position.","The user performs a gesture with the right hand, initially raising the index finger upward while the other fingers are curled, then transitions to a downward movement with the hand and fingers relaxed.","The user brings both hands together with fingers extended and palms facing each other, forming a prayer-like gesture, and holds this position steadily."
p_042,"The user performs a single hand gesture with the right hand, starting palm up and fingers slightly curled, then transitioning to an upward motion with the fingers extended and the palm facing outward.","The user performs a single hand gesture with the right hand, starting with an upward palm and fingers slightly spread, transitioning to a waving motion, and then lowering the hand with the palm facing upward in a steady position before returning to rest.","The user performs a gesture with the right hand, initially raising it with fingers slightly curled, then extending the fingers while moving the hand forward and downward, followed by a second gesture where the hand is raised again with the thumb extended and fingers partially curled.",The user does not perform any hand gestures.,"The user performs a sequence of gestures including raising a hand with fingers slightly spread, pointing with the index finger, and waving with an open hand.",The user does not perform any hand gestures.,"The user performs a sequence of gestures involving raising the right hand with the index finger extended and touching the side of the face near the cheek, followed by a transition to an open hand with the palm facing upward.","The user performs a single hand gesture where the right hand, with fingers slightly spread, moves upward in a waving motion and then transitions into a downward movement with a slight curl of the fingers."
p_043,"The user performs a gesture by raising their index finger vertically, followed by pointing forward with the same finger, alternating between these two positions.","The user alternates between pointing with the index finger of each hand, with the fingers extended and oriented upward, while occasionally bringing the index finger of one hand close to the side of the head.","The user performs a gesture where their hand is positioned with the fingers curled, the index finger extended and resting against the chin, remaining stationary throughout the sequence.",The user does not perform any gesture.,"The user performs a sequence of gestures where the right hand moves upward with fingers extended and palm facing outward, covering the face, followed by a downward motion returning to the initial position.","The user performs a single hand gesture where the right hand, with fingers extended and close together, moves upward in front of the face, rotates slightly, and then moves downward.","The user initially points with their index finger near their face, then raises their hand with fingers spread in an upward motion, and finally transitions to a downward movement with a closed fist.","The user places their right hand near their face, with the index finger extended and touching the area around the nose or mouth."
p_044,"The user performs a sequence of gestures involving the right hand moving upward with fingers slightly spread, transitioning to a raised position with the palm facing left, followed by a two-finger pointing motion, and then returning the hand to the table.","The user performs a gesture with the right hand raised, palm facing downward, fingers extended and slightly curved, moving vertically near the head, followed by lowering the hand back to the table.","The user performs a gesture where the right hand moves upward with the index finger extended, briefly touches the face near the mouth or nose, and then returns to a resting position.","The user performs a gesture by raising the right hand with the index finger extended upward, followed by a movement where the hand briefly touches the face near the cheek, and then transitions to a pointing motion with the index finger.","The user performs a sequence of gestures: first, pointing with the index finger extended upward and then forward; second, raising the open hand with fingers extended and palm facing outward; and finally, making a downward tapping motion with a loosely closed fist.","The user performs a sequence of gestures involving pointing with the index finger extended upward, transitioning into a thumbs-up gesture with the thumb raised, followed by returning to a resting position.","The user performs a gesture with the right hand, raising it with the thumb and index finger pinched together, holding the pose briefly, then lowering the hand back to the table.","The user performs a sequence of gestures: first, both hands form a thumbs-up gesture with extended thumbs pointing upward; next, both hands are raised with palms facing forward and fingers spread apart; then, both hands move to a pinching gesture with index fingers and thumbs close together; finally, the hands return to a resting position."
p_045,"The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then lowers it while transitioning into a downward motion.","The user performs a sequence of gestures starting with a raised open hand facing forward, transitioning to a downward waving motion, and ending with a closed fist moving downward.","The user performs a gesture where one hand moves upward to cover the mouth, pauses briefly, and then moves away.","The user performs a gesture by raising one hand to touch their face near the mouth, followed by a waving motion with the same hand extended outward.","The user performs a gesture where one hand moves upward to touch the forehead, covers the face briefly, and then moves away.","The user performs a gesture where the hand moves upward to cover the face with an open palm, followed by a sequence of rapid horizontal waving motions in front of the face.","The user performs a waving gesture with an open hand, fingers extended and slightly spread, moving side to side.","The user performs a waving gesture with one hand, moving it side to side with fingers extended and the palm facing outward."
p_046,"The user performs a waving gesture with one hand, followed by a gesture where the fingers are spread and the palm faces upward, and then transitions back to a waving motion before returning to a resting position.","The user performs a single hand gesture where the right hand is raised with fingers slightly spread and curved, moving briefly upward and then downward.","The user performs a gesture where one hand moves horizontally back and forth above the other stationary hand, with fingers extended and palms facing downward.","The user performs a waving gesture with the right hand, involving an open palm facing outward and side-to-side movement.","The user performs a waving gesture with an open hand, fingers extended and slightly spread, moving side to side, followed by a forward-facing open palm gesture that transitions into a fist.","The user performs a gesture with one hand raised, fingers spread apart, palm facing forward, and moves the hand slightly side to side.","The user performs a single hand gesture by raising the right hand with fingers extended and palm facing forward, followed by a brief waving motion.","The user performs a waving gesture with the right hand, characterized by an open palm facing forward and side-to-side motion."
p_047,"The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then gradually lowers it while maintaining the same orientation.","The user performs two sequential gestures: first, the right hand moves upward with fingers slightly curved, briefly touching the forehead before transitioning to a salute-like pose; second, the hand lowers and moves horizontally, palm facing downward, completing the sequence.","The user raises their right hand with fingers extended and slightly spread, palm facing forward, holds it steady, and then lowers it back to the initial position.","The user performs a sequence of gestures involving raising the right hand with fingers spread, transitioning to a pinching motion with the thumb and index finger, and then lowering the hand.","The user performs a gesture by raising their right hand with fingers spread and palm facing forward, followed by a movement where the hand transitions to a pinching pose with the thumb and index finger near the face.","The user performs a sequence of gestures involving both hands with fingers spread and palms facing forward, moving slightly upward and outward, followed by a transition to a pose with both hands forming loose fists near the face, and then returning to the initial spread-finger position before concluding with a downward motion.","The user raises their right hand with fingers extended and palm facing forward, holds it steady, then transitions to a slight wave-like motion before lowering it.","The user performs a sequence of gestures: first, the right hand moves upward with fingers extended and slightly curved, then both hands cross at the wrists with fingers extended and pointing upward, maintaining this pose briefly before returning to a resting position."
p_048,"The user performs a sequence of gestures involving a rapid vertical motion of the right hand with a closed fist, followed by the right hand touching the side of the head with fingers slightly spread, and then transitioning to a gesture where the right hand is raised with fingers forming a loose ""OK"" shape near the face.","The user performs two combined gestures: the right hand moves vertically with the index finger extended and upright near the face, while the left hand moves up and down with an open palm.","The user performs a sequence of gestures involving clapping hands together repeatedly, followed by placing both hands on the sides of the head with fingers spread and touching the head.","The user performs a sequence of gestures starting with rapid hand rubbing, transitioning to both hands touching the sides of the head near the temples with fingers curled, followed by raising both hands with fingers loosely extended and moving them up and down, and finally returning to a hand-rubbing motion.","The user performs two combined gestures: first, the right hand moves upward to cover the face with fingers spread across the forehead, followed by a downward motion returning to the table.","The user performs a sequence of gestures involving the right hand moving rapidly to touch the side of the head, followed by an upward motion above the head, and then returning downward.","The user performs a single hand gesture by raising the right hand vertically with fingers extended and palm facing forward, followed by a waving motion side to side, and then returns to the resting position.","The user performs a sequence of gestures involving the right hand moving upward to touch the side of the head near the temple, followed by a resting pose with the hand near the shoulder, and then returning to a neutral position with some repetitive waving motions."
p_049,"The user raises their right hand, with fingers slightly spread, and places it near the right side of their head, maintaining this position briefly before lowering the hand.","The user performs a gesture sequence where the right hand touches the side of the head, followed by the left hand moving forward with fingers extended and palm facing outward, and then the right hand returns to touch the side of the head.","The user raises their hand, extends the index finger vertically, and positions it near their face without touching.","The user raises their right hand with fingers slightly spread, moves it towards the right side of their head, briefly touches the ear, and then moves the hand away.","The user performs a gesture where both hands move upward and cross at the wrists, forming an ""X"" shape with open fingers, and then return to a resting position.",The user performs a gesture sequence involving both hands moving together in a rapid clapping motion followed by an outward spreading motion with palms facing outward and fingers extended.,The user performs a single hand gesture by raising one hand vertically with fingers extended and palm facing forward.,"The user performs a waving gesture with one hand, characterized by an open palm, fingers extended and slightly spread, moving side to side in a repeated motion."
p_050,"The user performs a single-hand gesture where the right hand is raised with fingers slightly spread, palm facing upward, and moves slightly downward and forward before returning to a neutral position.","The user alternates between raising an open hand with fingers spread and performing a pointing gesture with the index finger extended, accompanied by slight hand movements.","The user performs a sequence of gestures starting with the right hand forming a loose ""C"" shape moving towards the face, followed by both hands forming ""OK"" gestures with thumb and index finger touching and the remaining fingers extended, held symmetrically near the head, and concluding with the hands lowering.","The user performs a gesture with the right hand, where the fingers are initially relaxed, then brought together with the palm facing upward, and the hand moves slightly upward and outward in a fluid motion.","The user performs a gesture sequence where the right hand, with fingers extended and palm facing outward, moves forward, followed by the left hand joining with fingers extended and palms facing outward, creating a parallel alignment, and then both hands retract slightly while maintaining the same orientation.","The user performs a gesture sequence starting with both hands coming together in a clapping motion, followed by raising both open hands with fingers spread and palms facing forward, and ending with a waving motion of the right hand.","The user performs a two-finger ""V"" gesture with the right hand, transitions to raising the index finger while lowering the middle finger, and concludes with a downward hand movement.","The user performs a waving gesture with one hand, moving it side to side with fingers extended and palm facing outward."
p_051,"The user performs a sequence of gestures involving the right hand moving upward with fingers slightly curled, transitioning to a pinching motion near the face, followed by pointing with the index finger, and finally returning to a relaxed downward motion.","The user performs a sequence of gestures with the right hand, starting with a raised index finger pointing upward, transitioning to a pinching motion with the thumb and index finger, and ending with a downward tapping motion.","The user performs a gesture where the right hand moves upward, touches the face with fingers extended, and remains stationary before returning to the initial position.","The user performs a sequence of two gestures: first, the right hand moves upward with fingers slightly bent and approaches the face, making contact with the mouth area; second, the hand moves away from the face and extends forward with fingers together and palm facing sideways.","The user performs a waving gesture with the right hand, moving it side to side with fingers extended and palm facing outward.","The user performs a waving gesture with the right hand, moving it side to side with fingers extended and palm facing outward.","The user performs a gesture by raising their right hand with fingers extended and palm facing forward, followed by lowering the hand and briefly touching their face near the mouth with the fingertips.","The user performs a sequence of gestures starting with a clenched fist raised and moved slightly upward, followed by a downward tapping motion with the fist, and ending with a hand clasping motion."
p_052,"The user performs a sequence of gestures involving one hand alternately opening with fingers extended and closing into a loose fist, combined with a vertical waving motion near the head.","The user performs a sequence of gestures starting with the right hand moving upward with fingers extended and palm facing outward, transitioning to a stationary pose near the head, followed by a downward sweeping motion with the palm facing downward, and ending with hands clasped together.","The user raises their right hand, touches their face with the index finger extended vertically near the lips, holds the pose briefly, and then moves the hand away from the face in a downward motion.","The user performs a gesture where the right hand moves upward, touches the side of the head near the ear, and remains in contact.","The user initially performs a gesture with one hand extended outward, palm facing up, followed by a sequence where the hand moves to touch the face, covering it partially, and then returns to a resting position.","The user performs a sequence of gestures involving raising the right hand to touch the side of the head, sliding it over the forehead, and then moving it outward in a waving motion.","The user performs a gesture with the right hand, raising it with fingers spread and palm facing outward, followed by a waving motion.","The user performs a single hand gesture characterized by the right hand moving upward with fingers extended and slightly spread, followed by a downward motion returning to the initial position."
p_053,"The user raises their right hand with fingers spread and palm facing outward, moves it near their ear, and then lowers it back to the initial position.","The user performs a sequence of gestures involving both hands moving upward with fingers extended and slightly curled, one hand pointing downward while the other touches the side of the head, followed by clapping motions.","The user performs a sequence of gestures involving rapid upward and downward movements of both hands with fingers loosely curled, followed by pointing with the right index finger towards the face while the left hand points downward.","The user performs a sequence of gestures where one hand moves to cover the mouth with fingers extended, followed by the same hand transitioning to a palm-upward position with fingers slightly spread and moving outward.","The user performs a sequence of gestures including clapping hands, raising both thumbs upward, crossing index fingers, pointing with one index finger while the other hand moves vertically, covering the face with one hand, and concluding with clapping hands again.","The user performs a sequence of gestures involving clasping hands together, moving them apart with fingers spread, raising both thumbs upward, and pointing with one hand while the other maintains a thumbs-up position.","The user performs a gesture with the right hand, initially pointing upward with the index finger extended and other fingers curled, followed by a downward sweeping motion.","The user performs a sequence of gestures starting with hands pressed together and moving upward, transitioning to open hands with fingers spread and palms facing forward, followed by a clapping motion, and ending with hands returning to a resting position."
p_054,"The user raises their right hand, extends the index finger upward while the other fingers are curled, holds the position briefly, and then lowers the hand back to a resting position.","The user performs a single hand gesture by raising their right hand with fingers extended and palm facing forward, followed by a gradual lowering of the hand while maintaining the same orientation.","The user performs two combined gestures: first, a rapid upward motion of the right hand with fingers loosely extended, followed by the right hand touching the lips with fingers closed and then moving away in a slight outward motion.","The user performs a sequence of gestures: first, the right hand moves upward to touch the chin with fingers extended and then transitions to covering the mouth; next, the right hand waves side-to-side with fingers spread; finally, the hand returns to a resting position.","The user performs a waving gesture with the right hand, followed by a crossing of the arms over the chest.","The user performs a sequence of gestures involving the right hand moving horizontally across the body, transitioning into a vertical upward motion with the palm open and fingers extended, followed by a rapid waving motion.","The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then transitions into a waving motion by moving the hand side to side.","The user performs two combined gestures: first, both hands move upward with fingers spread and palms facing outward in a repeated motion, followed by both hands coming together with fingers interlocked in front of the body."
p_055,"The user performs a repetitive upward and downward motion with a closed right fist, maintaining a bent elbow.","The user performs a single hand gesture by raising the right hand vertically with fingers extended and palm facing outward, followed by a downward motion transitioning into a series of smaller oscillating movements with the hand partially closed.","The user performs a gesture where the right hand, with fingers curled into a loose fist, moves upward and briefly touches the side of the head near the temple before returning to a lower position.","The user performs a sequence of gestures involving the right hand moving upward with a loose fist, transitioning to a hand pose with the index finger extended and pointing upward, followed by a downward motion.","The user performs a sequence of gestures starting with a rapid upward motion of the right hand, transitioning to covering the face with the right hand, and ending with a downward sweeping motion of the right hand.","The user performs a sequence of gestures starting with the right hand moving upward and forward with an open palm, transitioning to covering the face with the same hand, and finally waving the right hand side-to-side with an open palm.","The user performs a single hand gesture, raising the right hand with fingers extended and palm facing forward, followed by a waving motion.","The user performs a single hand gesture characterized by the right hand raised with fingers spread, palm facing outward, and a repetitive side-to-side waving motion."
p_056,"The user raises their right hand with the index finger extended upward, holding the pose briefly before lowering the hand.","The user performs a repetitive up-and-down motion with a closed fist, transitioning to a downward-pointing gesture with the index finger extended.","The user performs a gesture by raising one hand with the index finger extended vertically, touching the lips, followed by lowering the hand.","The user raises their right hand with the index finger extended vertically, holding it in front of their face, and then lowers the hand back down.","The user performs a single hand gesture involving a raised open hand with fingers extended, moving in a horizontal sweeping motion from one side to the other.","The user performs a rapid waving gesture with one hand, moving it side to side in front of their body.","The user performs a waving gesture with the right hand, fingers extended and palm facing outward, followed by a downward fist motion.","The user performs a gesture sequence where both hands move upward, cross at the wrists with fingers extended, rotate slightly, and then return downward."
p_057,"The user performs a gesture where the right hand moves upward with the index finger extended and pointing, then briefly touches the chin before returning to a resting position.","The user performs a sequence of gestures involving raising the right hand with the index finger extended near the face, followed by a fist motion near the chin, and then returns both hands to a resting position.","The user performs a gesture with the right hand, raising it to head level, forming a pinch-like pose with the thumb and index finger, and briefly holding it near the face before lowering it.","The user performs a gesture where the right hand, with fingers slightly curled, moves upward and briefly touches the face near the mouth before returning to a resting position.","The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then lowers it back to the initial position.","The user performs a sequence of gestures including raising the right hand with fingers extended and palm facing forward, followed by pointing with the right index finger while the hand moves slightly upward, and then returning to a neutral position.","The user raises their right hand with the index finger extended upward while the other fingers are curled, holding this position briefly before lowering the hand.","The user performs a waving gesture with the right hand, followed by bringing the right hand to touch the left shoulder."
