id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_035,"The person performs a repeated horizontal swiping motion with their right hand, moving from left to right across their chest with fingers extended and palm facing downward.","The person raises their right arm with an open palm facing forward in a waving motion, then lowers the arm while making a horizontal swiping gesture with the hand at chest level.","The person performs a waving gesture with their right hand moving side to side at shoulder height, followed by a patting or tapping motion with the same hand moving downward repeatedly near their chest.","The person raises their right arm from a resting position upward with an open palm, holds it briefly at shoulder height, then lowers it while simultaneously beginning a circular waving motion with the same hand.","The person performs a circular rubbing motion with their right hand across their chest, followed by placing their open palm over their face in a wiping gesture from top to bottom.","The person performs a sequence of hand gestures where they first tap their chest with a closed fist, then move their hand to cover their face, and finally raise their arm upward with a circular motion while opening their hand.","The person performs a sequence of two distinct hand gestures: first rubbing their hands together in a circular motion, then raising their right hand with fingers extended and palm facing forward while holding it stationary at shoulder height.","The person makes closed fists with both hands and performs a repeated up-and-down pumping motion in front of their chest, followed by extending their hands outward with palms facing up."
p_036,"The person is making circular motions with their right hand in front of their body, with the hand appearing to rotate in a continuous clockwise pattern.","The person performs a continuous circular motion with their right hand, rotating the wrist in a clockwise direction with fingers loosely extended.","The person performs a continuous clapping gesture with both hands moving repeatedly toward each other in front of their body, varying between faster and slower rhythmic clapping motions.","The person performs a clapping gesture with both hands moving repeatedly toward each other in front of the body, while occasionally raising one hand upward with fingers extended.","The person raises both hands from a resting position to cover their face briefly, then extends both arms outward and upward with palms facing forward, followed by rapid up and down waving motions of both hands with arms extended.","The person raises both hands outward with palms facing forward, then brings them together in front of their face with palms touching, and finally separates them while moving them downward.","The person raises their right hand with fingers extended and palm facing forward, holding it stationary in a waving position for several seconds before lowering it.","The person performs a rapid waving motion with their right hand, moving it repeatedly up and down in a vertical plane with fingers extended."
p_037,"The person raises their right hand with fingers extended upward, then repeatedly moves it up and down in a rhythmic waving motion while maintaining the vertical hand orientation.","The person raises their right hand with fingers extended and palm facing forward, then repeatedly waves the hand from side to side in a continuous lateral motion.",The person raises their right hand to their face and repeatedly rubs their cheek and jaw area with their palm and fingers in a vertical motion.,"The person raises their right hand with fingers spread wide and palm facing forward, holding this position while slightly rotating the hand from side to side.","The person repeatedly crosses their arms in front of their body in an X-shape, moving their hands from a lower to higher position with extended fingers, then uncrosses and recrosses them multiple times.","The person repeatedly raises both hands with closed fists, then extends the thumbs upward in a thumbs-up gesture while maintaining the position for several frames.",The person raises their right hand with index finger extended upward and maintains this pointing gesture while occasionally making small circular or side-to-side movements with the finger.,"The person performs a sequence of hand gestures starting with a waving motion of the left hand from side to side, followed by rapid alternating up and down movements of both hands with fingers extended."
p_038,The user is not performing any distinct hand gesture in this image.,The user does not perform any hand gestures in this image sequence.,The person is not performing any hand gestures in this image.,"The person raises their hand to their face, touching or covering part of their face with their palm or fingers.","The person raises their right hand and makes a circular motion in front of their face, then transitions to a horizontal swiping movement from side to side.",The person raises their right hand upward toward their forehead in a saluting motion.,The person is raising their right hand and making a repeated up-and-down waving motion in front of their body.,"The person performs a sweeping hand gesture across the chest from right to left, followed by raising the hand toward the side of their face."
p_039,The person raises both hands and performs alternating up and down waving motions with open palms facing forward.,"The person performs a combination of hand gestures including rubbing hands together in a circular motion, touching their face, and making alternating waving motions with both hands raised upward.",The user is not performing any hand gestures in this image.,"The person raises their right hand with index finger extended upward near their face, then moves it in a circular motion while maintaining the pointing gesture.",No hand gestures are visible in the sequence of images as the person is standing still with their hands not visible in the frame.,"The person performs a typing or tapping gesture with both hands held in front of their body, with fingers moving rapidly as if pressing keys or buttons.","The person raises their right hand with fingers extended upward, then performs a repeated waving motion by rotating the wrist back and forth while maintaining the hand at head level.",The person raises their right hand with fingers extended and performs a continuous waving motion from side to side at shoulder height.
p_040,"The person repeatedly raises their right hand in a vertical waving motion with fingers loosely extended, moving from a resting position upward and then back down in a continuous rhythmic pattern.","The person performs a waving gesture with their right arm, moving it repeatedly in an upward and outward motion with an open palm.","The person repeatedly moves their right arm in a circular motion in front of their body, with the hand appearing to rotate at the wrist while maintaining a loose, open-handed position.","The person repeatedly raises their hand to their face, alternating between touching their chin and brushing the side of their face with a circular motion of their fingers.","The person raises their hand with fingers extended upward in a waving motion, then transitions to rapidly moving both hands up and down in alternating vertical movements in front of their body.","The person begins by clapping their hands together repeatedly in front of their chest, then raises both arms upward with palms facing forward, and finally waves both hands rapidly from side to side while keeping arms raised.","The person performs a sequence of hand gestures including rapid hand rubbing followed by raising one arm upward with fingers spread, then transitioning to quick side-to-side hand movements in front of the body.","The person performs a rapid waving motion with their right arm in an upward diagonal direction, followed by bringing both hands together in front of their body with fingers spread and then closing them."
p_041,The person raises their right hand with index finger extended upward and makes small circular motions while maintaining the pointing gesture.,"The person raises both hands with index fingers extended upward, then alternates moving them in circular motions while maintaining the pointing gesture.","The person raises their right arm with index finger extended upward, then transitions to bringing the hand closer to their face with fingers curled inward.","The person raises their right hand to their face, touching or brushing their cheek with their fingers while maintaining this position throughout the sequence.","The person performs a sequence of gestures including placing both hands on the chest, raising both hands with palms facing forward, covering the face with both hands, and then returning to gesturing with hands raised.","The person performs a repetitive gesture of raising both hands with closed fists near the face, then opening and closing the fingers while moving the hands in small circular motions.","The person raises their right hand with index finger extended upward, then moves it in a circular motion before lowering it back down.","The person brings both hands together in front of their chest with palms pressed against each other in a prayer-like position, maintaining this pose throughout the sequence."
p_042,"The person is repeatedly raising and lowering both hands with palms facing forward, moving them in an alternating up-and-down waving motion.","The person raises both hands from their sides and performs continuous waving motions with open palms, moving their hands up and down in alternating patterns.","The person raises both hands with fingers curled inward, then extends them outward with fingers spread, followed by a thumbs-up gesture with the right hand.",The person is not performing any hand gestures in the sequence of images.,"The person performs a sequence of gestures including pointing upward with one finger, followed by outward sweeping motions with both hands, and finally alternating up-and-down hand movements in front of the body.",No hand gestures are performed in the sequence of images.,"The person raises their right hand with index finger extended upward, then transitions to touching their cheek with their fingertips in a repeated motion.",The person raises both hands with fingers spread and moves them in alternating up and down waving motions in front of their body.
p_043,The person repeatedly raises their index finger upward in a vertical motion while occasionally alternating between hands and sometimes using both hands simultaneously.,The person repeatedly raises both index fingers alternately in an upward pointing motion while moving their hands in a rhythmic pattern.,The person is touching their cheek with one hand while maintaining the position throughout the sequence.,"No hand gestures are performed throughout the sequence of images, as the person remains in a stationary seated position without visible hand movements.","The person performs two distinct hand gestures: first clapping their hands together repeatedly, then extending both palms forward to cover their eyes in a ""see no evil"" pose.","The person performs a series of horizontal hand swipes with palms facing forward, moving their hands back and forth in opposite directions while maintaining extended fingers.","The person holds a phone to their ear with one hand, then raises their other hand with fingers spread and palm facing forward, followed by lowering the hand while making circular motions with the index finger.",The person is touching the side of their face with their index finger in a pointing gesture.
p_044,"The person raises their right hand upward with fingers spread, then gradually closes the fingers while lowering the hand in a fluid waving motion.","The person raises their right hand in a fist and performs a circular motion upward and forward, then brings the hand toward their face with fingers extended before lowering it back down.","The person raises their right hand to their face, touching or scratching the side of their face near the cheek or jaw area, before returning their hand to the resting position.","The person raises their right hand with index finger extended upward, holds this pointing gesture for several seconds, then lowers the hand back down to the table.","The person performs a sequence of hand gestures including rubbing hands together, followed by a fist bump motion toward the camera, then an open palm swipe across the forehead, and finally a downward punching motion.",The person raises their right hand with extended thumb upward in a thumbs-up gesture while keeping their left hand resting on the table.,"The person raises their left hand with fingers pinched together in a precision grip position, holds it in the air for several seconds, then lowers it while simultaneously making rapid circular rubbing motions with both hands against each other.","The person starts with hands clasped on the table, then performs a sequence of gestures including clapping hands together, extending both thumbs up, raising both hands with palms facing forward, and finally returning to the initial clasped hands position."
p_045,"The user raises their hand with fingers extended and palm facing forward, then waves the hand back and forth in a side-to-side motion.","The person repeatedly waves their hand from side to side with an open palm, moving in a horizontal sweeping motion across their body.",The person is rubbing or wiping their face with an open hand in a downward motion.,"The person performs a sweeping hand gesture from right to left across their body, with their arm extended outward in a fluid horizontal motion.","The person raises their hand from the side and places their palm against their forehead, covering part of their face in a wiping motion.","The person performs a swiping motion with their hand across their face, moving from right to left with fingers extended in a fluid horizontal gesture.","The person raises their right hand with fingers spread apart and palm facing forward, then waves it side to side in a continuous motion.","The person repeatedly waves their hand from side to side with fingers extended, alternating between raising their hand near their face and moving it in a horizontal sweeping motion."
p_046,"The person performs a waving gesture with their right hand, moving it side to side with fingers extended and palm facing forward.",The person makes a swiping motion with their right hand moving horizontally from right to left in front of their body.,"The person moves both hands in horizontal sweeping motions from the center outward, with palms facing down and fingers extended.","The person is waving their hand from side to side with fingers extended, making a sweeping motion across the frame.","The person raises their right hand with fingers extended and palm facing forward, then moves it in a side-to-side waving motion in front of their face.","The person raises their right hand with fingers extended and palm facing forward, then moves it in a side-to-side waving motion in front of their face.","The person raises their right hand with fingers extended and palm facing forward, then performs a repeated side-to-side waving motion at approximately shoulder height.","The person is repeatedly waving their hand from side to side with fingers extended, moving in a horizontal sweeping motion across the frame."
p_047,The person raises their right hand with palm facing outward in a waving motion while simultaneously making small gestures with their left hand.,"The person raises their right hand to the side of their head and holds it there for several seconds, then lowers it while simultaneously beginning to move both hands in alternating up and down motions in front of their body.",The person raises their right hand with fingers extended and palm facing forward in a stationary waving or stopping gesture.,"The person raises their right hand with fingers extended and palm facing forward, then waves the hand from side to side in a greeting motion.","The person raises their right hand with palm facing forward in a stationary position, then transitions to lowering the hand while slightly changing the orientation.","The person raises both hands with fingers spread, palms facing forward at shoulder height, then alternates between this open-handed position and bringing their hands together with fingers touching in front of their body.","The person raises their right hand with fingers extended upward in a stationary position, then transitions to waving the hand back and forth with palm facing forward.","The person raises both hands to their face with palms facing inward, then brings their hands together in a prayer or clapping position before separating them again."
p_048,"The person raises their right hand to the side of their face with fingers extended, holding this position for a while, then transitions to moving both hands in rapid circular motions in front of their body.",The person performs a combination of gestures where the right hand holds an index finger pointing upward near the face while the left hand makes rapid circular motions in front of the body.,"The person transitions from clasped hands at rest to repeatedly clapping their hands together in front of their chest and face, with the hands moving in a vertical plane.","The person transitions from resting their hands on the table to rapidly raising both arms upward with fingers spread, then moving their hands in a circular motion before returning to the initial position.","The person performs two distinct hand gestures: first rubbing their hands together in a circular motion, then placing their open palm over their face and forehead in a covering motion.",The person raises their left arm upward with an open palm while simultaneously making rapid circular motions with their right hand in front of their body.,"The person raises their right hand with fingers extended and palm facing forward in a stationary position, then lowers it while simultaneously making rapid back-and-forth movements with both hands in front of their body.","The person performs rapid, alternating hand movements with both hands moving horizontally in opposite directions while maintaining open palms and extended fingers."
p_049,The person is performing a waving gesture with their hand moving repeatedly from side to side in front of their body.,The person performs a rapid back-and-forth waving motion with both hands in front of their body.,"The person is raising their hand with fingers extended in front of them, moving it slightly from right to left across the frame.",The person is performing a waving gesture with their hand moving repeatedly from side to side in front of their body.,"The person raises both hands to the sides of their head with fingers extended upward, creating a gesture that resembles animal ears or horns.","The person raises both hands to their face with palms facing inward, then moves their hands outward to the sides in a sweeping motion while keeping their palms facing forward.",The person raises their right hand with fingers extended and palm facing forward in a stop or wave gesture.,The person is rapidly waving or shaking their hand in front of their body with a blurry motion.
p_050,"The person raises their right hand with palm facing forward, waving it side to side in a greeting motion while occasionally raising their left hand as well.",The person raises both hands with palms facing forward and moves them in alternating up and down waving motions.,"The person raises both hands with fingers spread apart, then touches their face before lifting both hands up with palms facing forward and fingers extended in a sustained position.",The person raises their right hand to the side of their head and makes a tapping or touching motion near their ear.,"The person performs a waving gesture with both hands, starting with the right hand raised palm-forward, then alternating between hands in a rhythmic side-to-side motion with fingers extended.","The person raises both hands with palms facing forward and fingers spread, then moves them up and down in an alternating waving motion.","The person raises their right hand to form a peace sign with index and middle fingers extended upward, then transitions to pointing upward with just the index finger while maintaining the hand position.",The person is waving both hands in alternating up and down movements with open palms facing forward.
p_051,"The person performs a repeated circular motion with their right hand in front of their face, while maintaining their left hand in a relatively stable position.",The person performs a repetitive upward pulling motion with their right hand while maintaining their left hand in a relatively stable position.,"The person performs a sequence of gestures where they first clap their hands together, then place their right hand over their face, covering it while maintaining the position for several frames, and finally return to a neutral position.","The person performs a sequence of hand gestures including raising both hands with fingers spread, bringing the right hand to touch the forehead, and then moving both hands in a circular rubbing motion in front of the chest.","The person performs repeated sweeping hand gestures with open palms moving outward and upward in circular motions, alternating between left and right hands.","The person performs rapid, continuous circular hand waving movements with both hands moving in alternating patterns and varying heights around the upper body area.","The person raises their right hand with palm facing forward in a stationary position, then transitions to making rapid up and down waving movements with the same hand.","The person performs a continuous circular motion with both hands, initially making larger circles with closed fists, then transitioning to smaller, more controlled circular movements near the table surface."
p_052,"The person performs animated hand gestures with both hands moving rapidly in front of their body, alternating between raising them up with fingers spread and bringing them down in a fluid, conversational manner.",The person raises their right hand with palm facing outward in a vertical position while simultaneously making circular motions with their left hand near the keyboard.,The person repeatedly raises their right hand to touch or rub the side of their face and temple area with their fingers in a circular motion.,The person raises their right hand to the side of their head and makes small circular motions with their index finger near their ear while their left hand remains on the table.,"The person raises both hands from a resting position and makes rapid, animated gestures around the face and head area, with hands moving in circular and side-to-side motions before returning to the initial position.","The person raises both hands to the forehead and then moves them outward and downward in sweeping motions, followed by alternating hand movements in front of the body.","The person raises their right hand with fingers extended upward in a waving motion, then transitions to animated hand gestures with both hands moving in alternating patterns.","The person raises both hands and performs rapid, alternating up-and-down waving motions with open palms and extended fingers."
p_053,"The person raises their right hand with fingers spread, holds it near their ear, and makes a waving motion from side to side.","The person raises both hands from a resting position and performs rapid, alternating up and down movements with closed or partially closed fists in a drumming or pounding motion.","The person performs a rapid, alternating punching motion with both hands moving forward and outward in a rhythmic pattern.","The person performs a sequence of gestures where they first cover part of their face with an open palm, then extend their arm outward with fingers spread, followed by moving both arms in sweeping, outward motions.","The person performs a sequence of hand gestures starting with rapid hand clapping, transitioning to raising both arms with extended middle fingers, and concluding with rhythmic pointing movements using index fingers.","The person performs a sequence of hand gestures starting with rapid hand clapping, followed by raising both arms outward with hands moving in circular motions, and concluding with a thumbs-up gesture using both hands.",The person alternates between raising their right hand with index finger extended upward and making rapid circular motions with both hands in front of their body.,"The person raises both hands from a resting position to shoulder height with palms facing forward, holds them there for several seconds, and then lowers them while making small waving or shaking movements."
p_054,The person raises their right arm and extends their index finger upward while keeping it held in that position for several seconds.,"The person raises their right hand with fingers extended and palm facing forward, holding it up at shoulder height while making a side-to-side waving motion.","The person performs a sweeping hand gesture that begins at the neck area and moves outward with an open palm, followed by placing and holding the palm flat against the face.","The person performs two distinct hand gestures: first wiping across the face with an open palm in a horizontal motion, then raising the right hand with fingers extended in a vertical position while holding it stationary.","The person raises their right hand with fingers extended and palm facing forward, holding it stationary in a waving position.","The person performs a sweeping hand gesture with their right arm moving horizontally from right to left with fingers extended, followed by raising the arm vertically with palm facing outward.","The person raises their right hand with fingers extended and palm facing forward, holding it stationary at shoulder height, then lowers it.","The person raises both hands from their sides to shoulder height with palms facing forward, then moves them in rapid circular motions outward before bringing them back down and together in front of their body."
p_055,The person repeatedly raises their right hand with a closed or partially closed fist in a circular motion above their head.,"The person performs a continuous waving motion with their right hand raised above shoulder level, moving it back and forth in a rhythmic pattern.","The person repeatedly raises their hand to touch or rub different parts of their face, moving from the chin area upward to the forehead in a circular motion.","The person repeatedly makes circular motions with their right hand in front of their body, occasionally extending the movement toward their face and varying the height and speed of the circular pattern.","The person performs a combination of gestures: first raising and waving their hand rapidly in front of their face, then placing their palm against the side of their head while making circular motions.","The person performs a combination of gestures: first making a fist and tapping the side of their head, then transitioning to waving their hand in a side-to-side motion with fingers extended.","The person raises their right arm upward with fingers spread open, then performs a continuous waving motion with the hand rotating at the wrist while maintaining the fingers extended.","The person repeatedly waves their right hand in a side-to-side motion with fingers extended, creating a continuous back-and-forth sweeping gesture at shoulder height."
p_056,"The person repeatedly raises their right arm upward with an extended index finger, making a continuous up-and-down waving motion.","The person performs rapid, alternating circular hand movements with both arms extended outward, creating continuous rotational motions in opposite directions.",The person raises their right hand to their face and makes a wiping or rubbing motion across the cheek area.,"The person raises their right hand with extended index finger and touches or points to their face, maintaining this position for several seconds before lowering their hand.","The person performs rapid, sweeping arm movements with both hands extended outward, swinging them horizontally from side to side in front of their body.","The person performs a waving gesture with both hands moving side to side in front of their body in a rapid, alternating motion.","The person raises their right arm upward with an open palm, holds it in a stationary waving position for several frames, and then lowers it with a quick downward motion.",The person raises both hands above their head and performs a circular waving motion with their arms extended outward.
p_057,"The person performs a rubbing motion with both hands in front of their chest, then brings one hand up to touch their face near the eye area.","The person raises their right hand to their ear and holds it there in a phone-like gesture, mimicking talking on a telephone.","The person raises their hand to their ear with fingers positioned in a phone-like gesture, holding this position near the side of their head before lowering their hand.","The person raises their hand to their face, making a phone call gesture by holding their hand with fingers extended near their ear.","The person raises their right hand to their face, touching or brushing their cheek with their fingers in a vertical motion.","The person raises their right hand to their ear with index finger extended, making a phone-like gesture while holding this position near the side of their head.","The person raises their right hand to the side of their head, making a gesture that resembles holding a phone to their ear.",The person raises both hands and performs a clapping motion with palms meeting in front of the chest.
p_058,"The person performs a rapid upward waving motion with their arm, extending from a lower position to above their head with an open palm, followed by a downward sweeping movement.","The person raises their closed fist upward in a pumping motion, then moves their hand downward with fingers extended in a sweeping gesture.","The person raises their right hand with fingers extended and palm facing forward, holding it stationary in a waving position for several moments before lowering it.","The person raises their right hand with fingers extended and palm facing forward, holding it stationary at shoulder height.","The person raises both hands with palms facing forward in front of their face, holds them stationary for a moment, and then rapidly moves them up and down in a waving motion.","The person raises both hands with palms facing forward in front of their face, then moves them outward and back inward in a wiping or clearing motion.",The user raises their right hand with palm facing forward and holds it up in a stationary position for several seconds before lowering it.,"The person raises both hands with open palms to shoulder height and rapidly moves them back and forth in a waving motion, followed by bringing the hands together in a clapping gesture."
p_059,"The person repeatedly raises their right hand with fingers loosely extended, moving it in an upward waving motion with a slight side-to-side movement.",The person raises their right hand with fingers loosely extended and performs a continuous circular waving motion in the air.,"The person performs a waving gesture with their right hand, moving it side to side in front of their body with fingers extended.","The person performs a waving gesture with their right hand, moving it horizontally back and forth in front of their body with fingers extended.",The person raises their right hand with fingers extended and performs a side-to-side waving motion in front of their body.,"The person is performing a waving gesture with their right hand, moving it side to side in front of their body with fingers extended.",The person raises their right hand with index finger extended upward and maintains this pointing gesture while slightly moving the hand in a small circular or swaying motion.,"The person is performing a waving gesture with their right hand, moving it side to side in a horizontal motion with fingers extended."
p_060,"The person performs a continuous waving motion with both hands, alternating between raising one hand upward with open palm while the other hand moves in a circular pattern at chest level.","The person raises their right hand upward with fingers extended in a waving motion, then brings both hands down in front of their body making circular motions before returning to a resting position.","The person raises their right hand with fingers spread in a waving motion, then brings their hand toward their face before lowering it back down with some circular movements.","The person makes a fist with one hand, raises it upward, then opens their hand with fingers spread while waving it from side to side before lowering it back down.",The person performs a continuous clapping gesture with both hands while simultaneously raising and lowering their right arm in an upward waving motion.,"The person performs a continuous clapping gesture, starting with single hand movements and transitioning to rhythmic hand-to-hand clapping with palms meeting repeatedly in front of the body.","The person raises their hand with index finger extended upward, then makes a circular motion with both hands in front of their body.","The person raises both hands with palms facing forward, then transitions to repeatedly clapping their hands together in front of their chest."
p_061,The person raises their right hand with index finger extended upward while simultaneously bringing their left hand up to their ear in a phone-like gesture.,The person raises their right hand with index finger extended upward and then moves it in a circular motion while maintaining the pointed position.,"The person raises their right hand to their face, touching their cheek or side of their face, while maintaining this position throughout the sequence.","The person raises their right hand with palm facing outward and fingers extended, then waves it from side to side in a greeting motion while keeping their left hand near their face.","The person initially touches their face with one hand, then raises both hands with palms facing forward in front of their face, followed by a rapid alternating up-and-down hand movement with fingers extended.",The person repeatedly raises and waves both hands with open palms in alternating up-and-down motions in front of their body.,"The person raises their right hand with index finger extended upward, holds it briefly, then lowers it while simultaneously raising their left hand in a similar pointing gesture.","The person repeatedly raises both hands with fingers extended and palms facing forward, moving them in alternating up and down waving motions."
p_062,"The person raises their right hand with index finger extended upward, then transitions to making circular motions with the hand near their ear while simultaneously making a fist-pumping motion with their left hand.","The person raises both hands and performs circular waving motions in front of their body, with the right hand moving in larger circles than the left hand.","The person performs two distinct hand gestures: first clapping both hands together repeatedly in front of the chest, then raising the right hand with palm facing forward and fingers extended while holding it up in a stationary position.",The person raises their right hand with open palm and performs a continuous waving motion from side to side while occasionally bringing their left hand up to join in the waving gesture.,"The person begins by rubbing their hands together, then transitions to raising both arms with open palms above shoulder height, and finally lowers their hands while making small circular motions with their fingers.","The person extends both arms outward with palms open, then raises both hands while shaking them rapidly, followed by bringing both hands to cover the face before lowering them again.",The person raises their right hand with fingers extended and performs a continuous side-to-side waving motion at approximately head height.,The person raises their right hand with fingers spread and repeatedly waves it back and forth in a side-to-side motion at approximately head height.
p_063,"The user raises their right hand with fingers extended, transitions to pointing with their index finger, and then performs a rapid waving motion with an open palm moving side to side.","The person performs a waving gesture with their right hand, moving it side to side with fingers extended and palm facing forward in a repetitive motion.","The person is making rapid, alternating up-and-down hand movements with both hands in front of their torso, with fingers loosely extended.",The person is waving their right hand from side to side with fingers extended and palm facing forward in a sweeping horizontal motion.,"The person raises both hands with open palms and performs rapid, alternating waving movements from side to side in front of their body.",The person repeatedly waves their hand from side to side with fingers extended and palm facing forward in a continuous sweeping motion.,"The person raises their right hand with fingers extended and palm facing forward, maintaining this position while slightly waving the hand from side to side.","The person raises both hands outward with palms facing up, then brings their palms together in a prayer or namaste position in front of their chest."
p_064,"The person performs a beckoning gesture with their right hand, curling their fingers inward repeatedly in a pulling motion.","The person is performing a waving gesture with their right hand, moving it side to side in front of their body with fingers extended.",The person raises both hands with open palms and performs circular waving motions in front of their body.,The person raises their right hand with fingers spread apart and moves it in a dismissive or swiping motion from right to left.,"The person raises their right hand with fingers extended and palm facing forward, holding it stationary at head level in a stop or halt gesture.","The person raises their right hand with fingers extended and palm facing forward, then moves it in a side-to-side waving motion before lowering it.",The person raises their right hand with index finger extended upward and maintains this pointing gesture throughout the sequence.,"The person performs a waving gesture with their right hand, moving it repeatedly in a side-to-side motion with an open palm."
p_065,The person raises their right hand with palm facing outward and performs a repeated side-to-side waving motion near their head.,"The person performs a rubbing motion with both hands on their face and head, then transitions to brushing or fixing their hair with their fingers.",The person performs a sequence of hand gestures including clapping their hands together multiple times followed by raising one hand to touch their chin or face.,"The person first touches their face with their right hand, then raises their right hand with fingers spread in a palm-forward waving gesture, before returning to a crossed-arms position.","The person raises both hands to their face, placing their palms against their forehead and temples in a covering or framing motion.","The person transitions from covering their face with both hands, to forming binocular-like shapes with hands around their eyes, then raising open palms in front of their face, followed by raising and lowering both arms with open hands, and finally crossing their arms across their chest.","The person raises their right hand with fingers extended and palm facing forward, holds it in that position momentarily, then lowers it back down with a waving motion.","The person performs a repetitive waving gesture with both hands alternating, starting with crossing arms across the chest and then extending them outward with open palms in a rhythmic motion."
p_066,"The person raises their right hand with extended index finger vertically alongside their face, then brings the hand toward their ear in a phone-like gesture.","The person raises their right hand with fingers extended upward in a waving motion, then lowers it and taps their chest with their hand.",The person raises their right hand with extended index finger and moves it in a vertical stroking motion along their cheek and face area.,"The person is keeping their hands in a resting position with fingers lightly clasped or touching in front of their body throughout the sequence, with no distinct hand gestures performed.",The person raises their right hand with index finger extended upward and moves it in a circular motion near their face while keeping their left hand stationary.,"The person performs a sweeping gesture with their right hand, moving it outward and upward with fingers extended, while their left hand remains relatively stationary.","The person raises their right hand with index finger extended upward in a pointing gesture, holds it briefly, then returns their hand to the resting position.",The person raises their right hand from a resting position and performs a sweeping wave gesture with an open palm moving horizontally from right to left before returning their hand to the initial position.
p_067,The person repeatedly raises their right arm upward with a closed fist in a pumping motion while keeping their left hand relatively still.,"The person performs a combination of gestures: first rapidly patting their chest with both hands, then raising their right arm with an open palm facing outward in a waving motion, followed by bringing both hands together in front of their body with circular rubbing movements.","The person raises their right hand to the side of their head with fingers extended, maintaining this position while slightly adjusting the hand near their ear or temple throughout the sequence.","The person repeatedly raises their right hand to the side of their head with fingers extended, maintaining this position briefly before lowering the hand and repeating the gesture several times.","The person raises their right hand with fingers extended upward in a stopping motion, holds it briefly, then lowers it while simultaneously making small circular motions with their left hand near the chest.","The person raises their right hand with palm facing forward in a waving or stopping motion, then transitions to rubbing their palms together in a circular motion before returning to a resting position.","The person raises their right arm upward with an open palm, holds it briefly, then brings both hands down in alternating circular motions in front of their body.","The person is repeatedly moving both hands in circular motions in front of their body, with the hands rotating in opposite directions to each other."
p_068,"The person raises their right index finger upward in a pointing gesture, then forms a circle with their thumb and index finger near their eye while maintaining the pointing gesture with their other hand.","The person raises their right hand with index finger extended upward, then transitions to moving both hands in alternating up and down motions in front of their body.","The person raises their index finger to touch their nose, then extends both hands forward with fingers crossed or interlocked in front of them.",The person is making a thumbs-up gesture with their right hand held vertically in front of their face.,"The person performs a series of rapid hand movements including raising both arms with clenched fists, extending index fingers upward, making circular motions with hands, and bringing hands together in front of the face.","The person repeatedly raises both hands with closed fists, alternating between upward and outward movements in a rhythmic, pumping motion.","The person is repeatedly raising and waving both hands with fingers spread, moving them in alternating up-and-down motions with palms facing forward.",The person is repeatedly raising both hands with palms facing outward and moving them in alternating up-and-down waving motions.
p_069,"The person performs a waving gesture with their right hand, moving it in a side-to-side motion above their head while keeping their palm open and fingers extended.",The person raises their right hand with palm facing forward and performs a repeated waving motion from side to side at approximately shoulder height.,"The person performs a sweeping gesture with both arms moving horizontally in opposite directions, with the right arm moving from center to right and the left arm moving from center to left.","The person performs a sweeping hand gesture from right to left with an open palm, moving in a horizontal arc across their body.","The person raises their right arm upward with an open palm, holding it elevated in a waving motion before lowering it back down.","The person raises their right arm upward with fingers extended, then lowers it in a sweeping motion.",The person is waving both hands in alternating side-to-side motions with open palms.,"The person brings both hands together in front of their chest with palms facing each other, then moves them outward in a horizontal sweeping motion while extending their arms."
p_070,The person raises their right hand with fingers extended and performs a continuous waving motion from side to side at approximately shoulder height.,"The person performs a sequence of hand gestures starting with outward sweeping motions of both hands, transitioning to pointing with the index finger of one hand, and then forming a peace sign by extending the index and middle fingers.","The person brings both hands together in front of their chest, crosses their wrists in an X-shape, and then separates them with a cutting motion.","The person performs a sequence of hand gestures starting with hands clasped together in front of the chest, then separating them to touch their face, followed by raising both hands with palms facing outward and moving them in an alternating up-and-down waving motion.","The person forms a ""T"" shape with their hands by placing one palm flat horizontally while the other hand's edge meets it vertically in a perpendicular position.","The person performs a chopping motion with both hands crossing in front of their body, followed by raising and waving both hands outward in opposite directions.","The person raises their right arm upward with index finger extended and pointing upward, maintaining this position for several seconds before lowering the arm.","The person extends their right arm outward with fingers extended, then performs a rapid horizontal swiping motion from right to left, followed by bringing both hands together in front of their body."
p_071,"The person raises their right hand with fingers extended and palm facing forward, then rotates the wrist while moving the hand in a circular waving motion.","The person extends their right arm forward with index finger pointing outward, then makes circular motions with the finger while maintaining the pointing gesture.","The person raises both hands to the sides of their face, cupping or framing their face with their palms, then transitions to holding one hand near their ear in a phone-like gesture.","The person raises their right hand to touch their chin and jaw area, holding this position briefly before lowering the hand and making a small circular motion with their hand near their chest.","The person raises their right hand with fingers extended and palm facing forward, holding it stationary in a stop-like position, then lowers it and makes small circular motions with both hands in front of their body.","The person points forward with their index finger, then raises their palm facing outward, followed by wiggling their fingers while moving both hands in circular motions.","The person repeatedly raises both hands with fingers extended, alternating between holding them up statically and making rapid waving motions from side to side.","The person repeatedly moves both hands in alternating up-and-down waving motions with open palms and extended fingers, maintaining this continuous bilateral gesture throughout the sequence."
