id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_048,"The user's left hand starts with fingers loosely curled, raises upward with index finger extended then transitions to thumb and pinky extended while other fingers curl, positions the hand beside the left ear with palm facing the head, holds briefly, and lowers back to the table, while the right hand remains mostly resting on the table.","The user raises the right hand with the index finger extended and other fingers curled, moving it upward to touch the fingertip vertically to the lips with palm facing left, holds it there while raising the left hand with the index finger extended and other fingers curled to point upward at head level with palm facing forward and then lowering it, followed by lowering the right hand while curling it into a fist and pulling the fist downward.","The user raises both hands from the table with palms facing each other and fingers extended upward, moves them apart at face level to place the palms on the sides of the head covering the ears, holds the position with fingers slightly curved, then brings the hands back together in front with palms facing and lowers them to the table.","The user performs two combined hand gestures: first, raising both hands to touch the ears with extended index fingers while other fingers are curled and palms face inward, holding briefly; then, closing both hands into fists raised above the head, opening them to flat palms facing forward while extending arms outward to the sides, and shaking the open hands laterally before lowering.","The user performs a single hand gesture by raising the right hand from the table with the index finger extended and other fingers curled pointing forward, then moving it upward to place the open palm horizontally across the eyes with fingers pointing sideways and palm facing inward touching the forehead, holding it there, then lowering the hand downward in front of the face, followed by bringing both open hands together in front with palms pressing and fingers pointing upward.","The user raises their left hand from the table to touch the temple with an open palm facing inward, then extends it upward above the head with palm facing forward and fingers spread, before lowering it, while simultaneously holding the right hand at chest level with palm facing upward and fingers extended.","The user raises their right hand from a resting position, with palm facing forward and fingers fully extended upward, to face level while keeping the left hand low and relaxed, holds the pose briefly, and then lowers the right hand back down.","The user performs a gesture where the left hand, with fingers extended and joined in a flat pose with palm facing down, moves horizontally from left to right across the neck area without touching, while the right hand is held lower with palm facing up and fingers extended."
p_049,"The user's right hand rises from below with palm facing forward and fingers extended, then cups the right ear with fingers bent around it while holding briefly before lowering.","The user raises their right hand to the side of their head, positioning it with the thumb extended near the right ear and the pinky extended toward the mouth while the other fingers are folded, holds this pose briefly, and then lowers the hand.","The user raises their right hand upward to place the extended index finger vertically against the lips, with the other fingers curled and the palm oriented sideways.","The user performs a gesture where the right hand, with palm facing inward and fingers slightly spread, raises from below to cup over the right ear and holds briefly before lowering back down.","The user raises both arms from a low position, crosses them at the wrists in front of the face with open hands, fingers extended, and palms facing forward, then lowers the arms back down.","The user performs two combined hand gestures in sequence: first, raising both hands with fingers extended and palms facing forward to the front of the face and then moving them laterally apart to the sides of the head without clear contact, and second, raising both hands with fingers extended and palms facing forward to shoulder height and waving them side to side.","The user raises their right hand upward with the palm facing forward and fingers extended straight together, then lowers it.","The user raises their right hand starting with a closed fist and extended index finger pointing upwards near the chin, then opens the hand with palm facing forward and fingers extended upward, moving it to forehead level before lowering it."
p_050,"The user performs a waving gesture with the right hand raised at chest level, palm facing forward and fingers extended, moving side to side before lowering.","The user performs a sequence of pointing with the right hand's index finger extended forward toward the camera while other fingers are curled, followed by waving with the open hand palm facing forward and fingers extended, moving side to side, and repeats this combined gesture once more.","The user performs a gesture where the right hand forms a pinch with thumb and index finger while the other fingers are curled, moves it toward the mouth, and then both hands extend the index and pinky fingers with the others folded, raising them upward from chest to head level.","The user performs a repeating gesture with the right hand, alternating between extending the arm forward with thumb raised upward, index finger pointed forward, and other fingers curled, then raising the hand to shoulder level with palm facing the camera and all fingers extended straight.","The user performs a horizontal swipe with the right hand from right to left across the chest with palm facing forward and fingers extended, followed by curling the fingers to snap with the thumb and index finger rubbing together.","The user performs a sequence of hand gestures starting with bringing both hands together in front of the chest with palms touching and fingers pointing upward, then separating and raising them outward with palms facing forward and fingers extended while moving slightly side to side, followed by waving the left hand up and down at head level, and finally extending the left hand's index finger forward toward the camera with other fingers curled.","The user raises their right hand to form a V shape with the index and middle fingers extended and separated while the thumb, ring, and pinky fingers are folded, palm facing forward, then folds the middle finger inward to leave only the index finger extended upward and holds it briefly before lowering the hand.","The user performs a waving gesture by raising their right hand with palm facing forward and fingers extended, then moving it back and forth horizontally at chest level."
p_051,"The user raises the right hand with index finger extended and other fingers curled to place the index finger vertically across the lips with palm facing sideways, holds it there briefly, then lifts the hand higher to forehead level and performs a circling motion with the extended index finger near the temple.","The user raises their right hand from the lap with the index finger extended upwards and other fingers loosely curled, palm facing somewhat forward, moves it up to place the index finger vertically against the lips, holds it there briefly, then lowers the hand back down.","The user's right hand raises from below with fingers extended and together, palm initially facing forward, then rotates to bring the back of the hand toward the camera and fingertips to the lips, where the fingers bunch together against the mouth before the hand moves slightly forward and downward while spreading the fingers open.","The user raises their right hand in a finger gun pose with the index finger extended horizontally, thumb up, and other fingers curled, points the index finger at their right temple, drops the thumb against the fingers, then opens the hand and slides the palm downward across their face to the chin.","The user raises their right hand from a lowered position to head height with fingers extended and palm facing forward, then waves it side to side horizontally in front of their face multiple times without touching the head, while the left hand remains stationary and lowered.","The user raises their right hand with palm facing forward and fingers extended upward, then waves it horizontally from side to side in front of their face multiple times before lowering it.","The user raises their right hand from chest level while extending the fingers to form an open palm facing forward at head height, holds the pose briefly, and then lowers the hand while curling the fingers.","The user performs two combined hand gestures with their right hand in sequence: first raising it while clenching into a fist with knuckles facing forward and lifting to face level, then extending the index finger upwards before rotating to point it forward toward the camera with slight shaking; second clenching into a fist at lap level before opening to a flat hand with palm facing down and fingers extended forward."
p_052,"The user performs two combined hand gestures in sequence with the right hand: first raising it from the table to chest level with the palm open and facing forward with fingers spread, then moving it upward while closing into a fist and extending the index finger pointing upward; second forming a pose with thumb and pinky extended while other fingers curled and bringing it to the right ear, then lowering and extending the hand forward, and repeating the ear pose.","The user raises the right hand from table level with fingers initially curled except the index finger extended upward, then opens the hand with fingers extended and palm facing forward while lifting it to head level to briefly touch the temple with the side of the hand, followed by moving the hand forward with only the index finger extended pointing toward the viewer and other fingers curled, then sweeps the hand sideways to the right while opening the fingers and turning the palm downward.","The user raises their right hand from a lower position, extends the index finger vertically upwards while curling the other fingers with the palm facing inward, places the index finger against their lips and holds it there briefly, then lowers the hand and draws it horizontally across their throat with the fingers extended flat and the palm facing downward.","The user raises their right hand from a lower position, forms a pose with the thumb and little finger extended while the other fingers are curled, orients the palm toward the face, and moves it upward to place the thumb against the right ear and the little finger near the mouth, holding the position, while the left hand extends forward with an open palm and fingers spread.","The user raises the right hand forming a fist with the thumb extended upward and other fingers curled, palm facing forward, then extends the pinky finger while moving the hand to the side of the head with thumb touching the ear and pinky directed toward the mouth, followed by shifting the hand across the face, opening the palm, and placing it flat on the forehead with fingers extended horizontally.","The user raises the right hand with the index finger extended upwards and other fingers curled, brings it to touch the forehead with the palm facing inward, holds briefly, then moves the open hand away from the head and waves it side to side with the palm facing forward while briefly extending the index finger outward.","The user raises the right hand starting from a thumbs-up pose with the thumb extended upward and other fingers curled, then transitions to an open palm facing forward with fingers extended, moving the hand side to side at head level.","The user raises their right hand from chest level to above head height with the palm facing forward and fingers extended and slightly spread, moving the hand side to side in a waving motion before lowering it back down."
p_053,"The user raises their left hand to the side of their head, forming a pose with thumb extended to touch the ear and pinky extended toward the mouth while other fingers are curled, holds it briefly with palm facing inward, then lowers the hand.","The user raises both hands from a low position to head level, forms each hand into a pose with the index finger extended forward touching the respective temple, thumb extended upward, and other fingers curled, holds the pose briefly, then lowers the hands.","The user raises their right hand from below with the index finger extended vertically upward and other fingers curled, moves it toward their face to touch the fingertip to their lips while holding the pose briefly, and then lowers the hand.","The user first raises their right hand with the index finger extended upward to place it against their lips before covering their mouth with the palm facing inward and fingers together, then removes the hand and extends both arms laterally to the sides with palms facing forward and fingers slightly spread, before bringing them back down.","The user raises both hands from below with palms facing forward and fingers spread, then forms horn poses with index and pinky fingers extended upward while other fingers are folded, positioning them beside the head before lowering, followed by forming a finger gun with the right hand (index extended forward, thumb up, other fingers folded) pointing toward the camera before rotating it to point at and touch the temple.","The user raises both hands to the sides of the head with index and pinky fingers extended upward and other fingers curled while moving them slightly, then lowers the hands to perform forward-extending motions with palms facing out and fingers spreading, followed by raising the right hand in front of the face with the thumb extended upward and other fingers curled in a thumbs-up pose.","The user performs two combined hand gestures in sequence: first, raising the right hand to chest level with the index finger extended forward toward the camera and other fingers curled; second, raising the left hand to the side of the head with palm facing forward and fingers initially extended, then curling all fingers except the index which points upward, lifting the hand above the head while maintaining the pose, and finally lowering it.","The user brings both hands together in a prayer pose with palms pressed flat against each other and fingers extended upward at chest level, then separates them while raising to head height with palms facing forward and fingers spread, followed by slight side-to-side shaking movements."
p_054,"The user raises their right hand from a lowered position to head height with the index finger extended vertically upward and other fingers curled, holds the pose briefly with the palm facing somewhat forward, then lowers the hand back down.","The user performs a gesture with their right hand held open, fingers extended and slightly spread, palm facing forward, moving it upward to eye level on their right side, then sweeping it horizontally leftward across the face, before lowering it.","The user raises the right hand palm facing forward with the index finger extended upwards to touch the underside of the chin with the fingertip, then extends the other fingers together upwards and moves the hand up to touch the mouth with the back of the open hand, holds it there briefly, then lowers the hand while touching the chin again with the extended index finger.","The user performs two combined hand gestures with the right hand: first, raising it with the index finger extended and others curled to touch the chin and then the lips with the fingertip before opening the hand to cover the mouth with the palm facing inward; second, after briefly lowering, raising the hand with closed fist upward beside the head, opening it to a flat upright palm facing forward, holding it momentarily, then moving it sideways toward the center before closing into a fist and lowering.","The user raises their right hand from below with an open palm facing the camera and fingers extended upward, holds it steadily at face level, then lowers it while bringing the left arm across and crosses both arms over the chest with hands relaxed.","The user raises their right hand from waist level with fingers extended together and palm facing forward, extending the arm diagonally upward to position the hand beside the head with fingers pointing up, holds it briefly, then swiftly lowers the arm in a vertical downward motion across the front of the body while keeping the hand flat.","The user raises their right hand with an open palm facing forward and fingers extended upward to the side of their head, holds the pose briefly, then closes the hand into a fist and thrusts it forward toward the camera.","The user raises both hands from lowered positions to head height with palms facing forward and fingers extended, holds briefly, then lowers them to chest level while bringing the palms together with fingers extended upward and touching."
p_055,"The user's right hand remains clenched in a fist with the palm facing toward the body, while the arm is bent at the elbow with the upper arm extended sideways and the forearm oriented upward, and the main movement involves repeatedly lowering and raising the forearm slightly in a pumping action over the sequence.","The user performs a single hand gesture where the right hand, with fingers extended and palm initially facing forward, starts raised at the right side of the head and then moves laterally outward to the right while rotating the wrist so the palm faces left, followed by lowering the arm to chest level with continued hand motion.","The user raises their right hand palm-forward with the index finger extended upward and other fingers curled, brings it to touch the nose with the index finger, then adjusts to place the thumb on the nose tip with fingers extended upward, holds briefly, and lowers the hand.","The user raises their right hand with the index finger extended upward and other fingers curled, palm facing inward, to briefly touch the lips with the index finger held vertically, then moves the hand away from the face and repeatedly raises and lowers it while maintaining the extended index finger pointing upward.","The user raises the right hand from chest level with the thumb extended upward and other fingers curled in a fist, palm facing forward, continues moving it upward to place the open palm flat against the forehead while covering the eyes, holds briefly, then lowers the hand back to chest level while extending the index finger upward with other fingers curled and palm facing forward.","The user raises their right hand from a low position with the index finger extended upward to touch their nose, then flattens the hand to place the palm flat against their forehead, and finally moves the open hand away from the head in a downward and sideways arc with the palm facing forward.","The user raises their right hand from a lowered position to head height with an open palm facing forward and fingers extended, then moves it side to side in a waving motion before lowering it.","The user raises their right hand from a lowered position to head level with the palm facing forward and fingers extended, waves it side to side multiple times, and then lowers it back."
p_056,"The user raises their right hand to head level with the index finger extended vertically upwards and other fingers curled, palm facing inward, then performs a side-to-side wagging motion before lowering the hand.","The user performs a gesture with their right hand, index finger extended pointing downwards and other fingers curled, palm facing somewhat forward, repeatedly moving the hand up and down in front of their body over several cycles.","The user raises the right hand with the index finger extended vertically upwards and the other fingers curled, places the fingertip against the lips with the palm facing inward, and holds the position briefly before slightly moving the hand upward along the face.","The user raises their right hand upward to place the extended index finger vertically in front of their lips while the other fingers remain curled, holds the pose briefly with the palm oriented inward, and then lowers the hand back down.","The user performs two sequential gestures: first, raising the right hand vertically from chest level to above the head with an open palm facing forward and fingers extended, then lowering it; second, sweeping the left hand horizontally from the user's left side across the body to the right side at face level with an open palm facing forward and fingers extended, then lowering it.","The user performs two sequential hand gestures, first raising the right hand with palm facing forward and fingers extended, moving it horizontally across the body from the user's right to left at face level, then similarly raising the left hand and moving it from the user's left to right.","The user raises the right hand with fingers extended and palm facing forward to the side of the head, holds the pose for several moments, then closes the hand into a fist while keeping the arm raised, moves the fist horizontally leftward in front of the face and downward slightly toward the chest, and finally lifts the now-open hand back to the right temple with fingers extended pointing forward and palm facing inward, touching the side of the head.","The user raises both arms upward to cross the forearms in an X shape above the head, with hands open and flat, palms facing outward, holds the position briefly, and then lowers the arms."
p_057,"The user raises their right hand with the index finger extended vertically upwards and other fingers curled, moves it towards their face to place the index finger pad against their lips, holds it there briefly, and then lowers the hand back down.","The user raises their right hand with the index finger extended upwards and other fingers curled, palm facing forward, then moves the hand sideways to touch their temple with the tip of the extended index finger.","The user raises their right hand to face level with the palm facing left, index finger extended vertically upwards, and other fingers curled, holds the pose briefly, then lowers the hand.","The user raises their right hand with the index finger extended vertically and the other fingers curled, moves it toward their face to touch the fingertip to their lips, and then lowers the hand back down.","The user raises their right hand from chest level to head level with the palm facing forward and fingers extended upward, briefly touches the fingertips to the right temple, then lowers the hand back down.","The user raises their right hand from a low position with the palm open and facing forward, then extends the index finger while curling the others to point directly toward the viewer, before lowering the hand.","The user raises their left hand from a low position to head level with the palm facing forward and index finger extended upward while other fingers are curled, holds the pose briefly, then lowers the hand back down.","The user's right hand starts with palm facing forward and fingers extended and spread, raises from chest to head level while moving sideways to the person's right, then curls into a fist with thumb extended upwards and moves back toward the chest."
p_058,"The user raises their right hand with an open palm facing forward and fingers extended, moving it upward from chest level to above the head, then lowers it back down passing near the face.","The user raises their right hand from a low position upward to above head level, starting with fingers curled in a loose fist that opens to a flat palm facing forward with fingers extended and pointing upward, then lowers the open hand back down.","The user raises their right hand to position it in front of their face with the palm facing forward, fingers extended and slightly spread, holds it briefly, then lowers the hand while curling the fingers and thumb into a closed fist.","The user raises their right hand upward to face level with the palm facing forward, fingers extended straight and together, holds the pose briefly, and then lowers the hand.","The user raises both hands upward to head level with palms facing forward and fingers extended, holds them positioned on either side of the face, then thrusts the hands forward toward the camera while curling the fingers inward.","The user raises both hands in front of the body with palms facing forward and fingers extended, positions them together edge-to-edge, then separates them laterally while curling the fingers inward, and moves them to touch the sides of the head with bent fingers.","The user raises the right hand to head height with the palm facing forward and all fingers extended upwards, holds the pose briefly, then curls the middle and ring fingers inward while keeping the thumb, index, and pinky fingers extended.","The user raises both hands upward with palms facing forward and fingers extended and spread apart, then brings them together in front of the face into a position with palms pressed flat against each other and fingers pointing upward."
p_059,"The user raises their right hand from low to head level starting with a finger gun pose—index finger extended forward, thumb up, and other fingers curled—pointing toward the camera, then opens the hand with fingers extended together and palm facing forward, moving it horizontally to the left before lowering.","The user raises their right hand from chest level with the index finger extended forward, other fingers curled, and thumb adjacent to the index, palm facing somewhat forward, moving the hand upward and slightly to the left before lowering it while transitioning the pose to a closed fist with the thumb extended upward.","The user raises their right hand to face level with palm facing forward and fingers extended, then curls the middle, ring, and pinky fingers while keeping the thumb extended upward and the index finger pointed forward, before closing all fingers into a fist.","The user raises the right hand to chest level starting with a closed fist transitioning to the index finger extended pointing forward, then repeatedly opens the hand with palm facing forward and fingers pointing up before curling to form a pinch with thumb and index finger tips touching and other fingers curled, then releases to extend the index finger pointing up before closing into a fist.","The user's right hand raises with palm facing forward and fingers extended, then forms an ""OK"" sign by touching the thumb and index finger into a circle with the other fingers extended upward, followed by transitioning to pointing the index finger upward with the remaining fingers curled into a fist, before lowering.","The user raises their right hand to head level with the palm facing forward, index finger extended upward and other fingers curled, then transitions by bending the index finger to touch the thumb tip forming a circle while extending the middle, ring, and pinky fingers upward.","The user raises their right hand from below to chest level with the palm facing forward, extends the index finger upward while curling the other fingers and thumb, holds the pose briefly, and then lowers the hand.","The user raises their right hand from a lowered position with an open palm facing forward and fingers extended, then transitions to extending only the index finger upward while curling the other fingers and thumb, holding the pointing pose in front of their chest."
p_060,"The user performs two combined gestures with the right hand, each involving holding an open hand with fingers extended and palm facing up at chest level while twisting the wrist side to side, then raising the arm upward to above head height while rotating the palm to face forward, and finally lowering the arm while flipping the palm downward.","The user raises their right hand with palm facing forward and fingers extended, lifting it upward to head height, then moves it horizontally to the right and back to the center before lowering it.","The user raises the right hand with palm facing forward and all fingers extended, then moves it to the face where the index finger touches and bends to pull down the skin below the right eye, before extending the index finger upward and lowering the hand.","The user raises their right hand to head level with a closed fist and index finger extended upward, then opens the hand with palm facing forward and fingers spread, moving it side to side in a waving motion before lowering it.","The user performs two combined hand gestures in sequence: first raising both arms outward with open palms facing forward and fingers extended, then bringing the hands together at face level with palms pressing against each other and fingers pointing upward, holding briefly before separating; then with the right hand forming a circle by touching the thumb and index finger while extending the other three fingers upward, oriented with palm facing forward and held at chest level while lowering.","The user performs a thumbs-up gesture with the right hand in a closed fist with thumb extended upward and palm facing inward, raising the arm from low to shoulder level while opening the fingers to an upright open palm facing forward, then raises the left hand similarly with open palm facing forward, and brings both open hands together from the sides in a clapping motion with palms facing each other at face to chest level.","The user raises their right hand with the index finger extended upward and other fingers curled, places the index finger vertically against their lips while holding the palm facing inward, holds the pose briefly, and then lowers the hand.","The user performs a clapping gesture by repeatedly bringing both open hands together with palms facing each other and fingers extended, starting from raised positions at head level and moving downward to chest level, followed by pressing the palms together with fingers pointing upward in a sustained hold."
p_061,"The user raises their right hand with the index finger extended and other fingers curled, moves it to briefly touch the temple with the fingertip, then lifts the hand higher while pointing the index finger upward toward the ceiling.","The user's right hand, with index finger extended and other fingers curled, starts with the index finger touching the right temple near the ear and palm facing inward, then moves the arm downward and slightly forward while rotating the wrist, ending with the index finger pointing downward.","The user raises their right hand with the index finger extended vertically and the other fingers curled, positions the index finger across the lips with the palm facing inward, and holds the pose while slightly adjusting the hand's contact with the mouth area.","The user performs a single gesture where the right hand, with fingers extended and together, starts with the palm facing inward touching the lower face, slides upward along the face to the forehead, then moves laterally to the right while rotating the palm to face forward, ending with the hand held raised beside the head.","The user's right hand starts with thumb and index finger forming a circle and other fingers extended, touches the circle to the mouth, then opens to a flat palm facing forward while moving upward and forward to eye level, holds there with fingers together, then curls the thumb, middle, ring, and pinky fingers inward leaving the index finger extended pointing toward the camera, before lowering the hand.","The user performs two combined hand gestures with the right hand in sequence: first raising it to face level with palm facing forward and briefly extending only the middle finger while folding the others, then forming a circle by touching the thumb and index finger tips with the other fingers extended and straight, held at face level before lowering.","The user performs a gesture with the right hand starting at chest level with thumb and index finger pinched together and other fingers curled, then separating the thumb to extend the index finger upwards while raising the hand upwards and slightly to the right to above head level with palm facing forward, before lowering it back.","The user performs a waving gesture by raising the right hand to face level with the palm facing forward and fingers extended together, then moving the hand side to side repeatedly before lowering it."
p_062,"The user raises their right hand to the side of their head, extends the index finger upwards while keeping the other fingers curled, and makes small circular motions with the fingertip.","The user raises their right arm from a low position with the index finger extended and other fingers curled, initially pointing horizontally to their left, then upward to the ceiling, followed by bending the wrist to point the index finger downward and sweeping the arm laterally to their right while maintaining the downward point, before lowering it.","The user raises the right hand with fingers extended and palm facing forward, briefly touches the ear with the thumb and the temple with the fingertips, then touches the forehead, before extending the arm sideways and moving the open hand back and forth horizontally at head level.","The user raises their right hand with fingers extended and palm facing forward from waist level to eye level near the side of the head, then moves it horizontally to the right while keeping the palm forward before lowering it.","The user first performs a clapping gesture by repeatedly bringing both open hands together with palms facing each other at chest level, then raises both arms outward to head height with palms facing forward and fingers extended, shaking the hands side to side.","The user extends both arms sideways at shoulder level with open hands and palms facing upward/forward, then raises the arms upward to head level while keeping the palms facing forward, and finally brings the hands together in front of the face, lowering them to chest level while performing a clapping motion with palms facing each other.","The user raises their right hand with palm facing forward and fingers extended, then waves it side to side horizontally at head height before lowering it.","The user raises their right hand with fingers extended and palm facing forward to head height, then waves it side to side before lowering it."
p_063,"The user performs a repetitive gesturing motion with the right hand, index finger extended and other fingers curled, palm facing downward, thrusting forward toward the camera multiple times in succession before briefly opening the hand with fingers spread and then closing it.","The user raises their right hand to chest level with palm facing forward, index finger extended upwards and other fingers curled, then extends the pinky finger downwards while keeping the index up, followed by curling the pinky back and extending the arm forward with the index finger pointing towards the camera and other fingers curled, before opening the hand briefly and lowering it.","The user raises their right hand from a resting position, extending the index finger upwards while curling the other fingers and thumb inward with the palm facing forward, moves it upward to touch the tip of the index finger to the lips, and then lowers the hand back to rest.","The user performs a waving gesture with the right hand raised to shoulder level, palm facing forward and fingers extended upward, moving the hand side to side repeatedly.","The user raises their right hand with fingers extended and palm facing forward, waving it side to side from their right to left and back in front of their upper body.","The user raises their right hand from chest level with fingers extended and palm facing forward, sweeps it upward in front of their face, and then extends it outward to the right while maintaining the open-palm pose.","The user raises their right hand with fingers extended and palm facing forward to head height, then moves it horizontally from right to left across the face.","The user performs a gesture where both hands start low with fingers slightly pinched, then open with palms facing forward while spreading outwards and upwards to shoulder height, before converging to press palms together vertically in front of the chest with fingers extended upwards."
p_064,"The user's right hand, with thumb and index finger pinched together holding a small imaginary object and other fingers loosely extended, moves upward from below toward the mouth, briefly nears or touches the lips, then pulls away with fingers opening.","The user raises their right hand from below, extending the index finger to point directly toward the camera while keeping the other fingers curled and the palm facing inward, then lowers the hand.","The user's right hand rises from a resting position with an open palm facing forward and fingers extended, then transitions to curling all fingers except the extended index finger pointing forward, before lowering back to rest.","The user raises their right hand in front of their chest with the index finger extended upward and other fingers curled, then opens the hand fully with all fingers extended and spread, palm facing forward toward the camera, before lowering it.","The user raises their right hand with palm facing forward and fingers extended vertically together, holds it steadily at face level, and then lowers it.","The user raises their right hand with palm facing forward and fingers extended straight and together, moving it upward from chest level to in front of the face, holds it there briefly, and then lowers it.","The user raises their right hand from a lowered position to chest level, with the palm facing forward, index finger extended upwards, and other fingers folded into a fist, holds the pose briefly, and then lowers the hand.","The user raises their right hand from the side with palm facing forward and fingers extended, waves it side to side at shoulder to head level, then lowers it back down."
p_065,"The user raises their right hand from a crossed-arm position, opens it with fingers extended and palm facing inward, and cups it behind their right ear while holding the pose.","The user raises the right hand with the index finger extended and other fingers curled, places the index finger vertically across the lips while holding the pose briefly, then lowers it, followed by raising both hands with palms open and facing forward before bringing them together in a clapping motion.","The user raises their right hand upward with the index finger extended vertically and other fingers curled, places the fingertip against the center of the lips while holding the pose briefly, and then lowers the hand downward.","The user raises their right hand upward to place the extended index finger vertically against the lips while the other fingers are curled and the palm faces inward, then opens the hand to a flat pose with all fingers extended and spread, palm facing forward in front of the face, before lowering the hand.","The user performs a gesture by raising both hands from the chest to briefly touch the lips with the right index finger, then positioning the hands on either side of the face with palms facing forward and fingers extended vertically, before bringing the palms inward against the face and sliding them upward from the mouth to cover the eyes with fingers slightly spread.","Both hands start pressed together in front of the face, then form rings with thumbs and index fingers held against the eyes before opening with fingers spread, palms facing forward, and raising upward and outward beside the head.","The user raises their right hand from a lowered position to head height with palm facing forward and fingers extended upward, holds it steady briefly, then tilts it slightly to the side before lowering it back down.","The user performs two combined gestures with the right hand: first raising it to place the extended index finger vertically against the lips while other fingers are curled, then opening the hand with fingers extended and palm facing forward to wave it side to side at head level."
p_066,"The user raises their right hand palm facing forward from a resting position, extends and spreads the index and middle fingers to form a V shape while curling the ring and pinky fingers with thumb tucked, holds it briefly at head level, and then lowers it back to rest.","The user's right hand raises from chest level with palm facing forward and fingers extended, transitions to pointing the index finger upward while curling the other fingers, then opens with palm facing left before lowering with palm facing down, while the left hand remains mostly static with fingers together at waist level.","The user performs a gesture where the right hand, with the index finger extended and other fingers curled, moves upward from chest level to place the index finger vertically against the lips, holds it there briefly, and then lowers the hand back down.","The user raises their right hand from a clasped position to head level with the index finger extended upwards and other fingers curled, palm facing inward, holds briefly, then lowers it back to the starting position, while the left hand remains mostly stationary with minor finger adjustments.","The user performs a single gesture where the right hand raises from a resting position with palm facing forward and fingers extended, then curls all fingers except the extended index finger while moving the hand upward to point the index finger horizontally toward the right ear, before lowering back to rest.","The user raises their right hand from waist level to shoulder height with the palm facing forward and fingers extended open, holds it briefly, then lowers it back down.","The user raises their right hand to head level with palm facing forward and fingers extended and slightly spread, waving it side to side by rotating the wrist before lowering it.","The user performs a gesture where the left hand is held at chest level with the index finger extended pointing forward while the right hand is raised from chest level with open palm facing forward, waved slightly side to side near head level, then moved to the right temple and swiped horizontally across the forehead to the left, extending the arm sideways."
p_067,"The user raises their left hand with fingers extended together and palm initially facing down from waist level upward to head level while rotating the palm sideways, then lowers the hand while briefly pointing downward with the index finger extended and other fingers curled, followed by opening the hand with palm facing forward and moving it side to side at chest level.","The user performs a right-hand gesture starting with the index finger extended upward and other fingers curled while raising the arm from chest to head level, then opening the hand with all fingers extended and palm facing forward to wave side to side from right to left, followed by lowering the arm with the index finger extended downward, and then raises both hands to form closed fists held at chest level.","The user performs a gesture with the right hand, extending the index finger while curling the others, raising it from low to head level with the finger pointing upwards and palm facing forward, holding briefly, then lowering it with the wrist rotated to point the finger downwards.","The user raises their right hand from chest level toward the side of their head, transitioning from a closed fist with palm facing inward to an extended index finger pointing upward, then to a flat open hand with fingers together and palm facing forward touching the forehead, before lowering the hand with the index finger extended pointing downward.","The user raises their right hand from a low position to head height with the palm facing forward, fingers extended and joined, holds it briefly in front of the face, then lowers it back down.","The user raises the right hand from a closed fist to an open palm facing forward with fingers extended upward, moving it upward to face level, then curls all fingers except the extended index finger and thrusts the arm forward to point the index finger toward the camera before closing the hand.","The user raises their right hand upward from chest level to above head height with the palm facing forward and fingers extended, then closes the hand into a fist and lowers it downward to chest level.","The user raises their right hand from a lower position, forms a closed fist with the thumb extended vertically upwards and the back of the hand facing forward, holds the pose briefly, and then lowers the hand back down."
p_068,"The user raises their right hand with the index finger extended upwards and other fingers curled, positions the fingertip at their right temple with the palm facing inward, and rotates the finger in a small circular motion before lowering the hand.","The user raises their right hand from chest level to above the head with the index and pinky fingers extended upwards, other fingers curled and thumb across them, palm facing forward, then lowers the hand while curling the pinky and rotating the wrist to extend only the index finger downwards, continuing to lower the arm and finally directing the index finger forward toward the camera before relaxing.","The user performs a gesture with the right hand raising palm forward and index finger extended upward while other fingers are curled, placing the index finger vertically against the lips, then transitions to crossing the extended index and middle fingers while keeping the ring and pinky fingers curled, holding the crossed fingers in front of the chest with palm facing inward before lowering the hand.","The user raises their right hand palm facing inward, extends the index finger upward to touch their right cheek, then curls the fingers into a fist while extending the thumb upward and holds this pose oriented toward the camera before lowering the hand.","The user raises the right hand to form a thumbs-up pose with the thumb touching the chin, then lowers it while transitioning through poses including index finger extended upward, closed fist, middle finger extended upward, index and pinky fingers extended outward like horns, and open hand with palm forward, before raising both hands with palms facing forward and fingers upward to cross them at the wrists in front of the face.","The user raises the right hand with index finger extended upwards and other fingers curled to touch the temple, briefly adjusts to an open-hand salute at the forehead, lowers the hand through various poses including fists and pointing, then raises it again with middle finger extended upwards to touch the chin with the fist, and finally changes to a thumbs-up pose with thumb extended upwards and fingers curled.","The user raises their right hand from a lower position with the index finger initially extended upward, then opens the hand with palm facing forward and fingers extended upward, and performs a side-to-side waving motion at the wrist while holding the arm at head level.","The user performs a waving gesture with the right hand, starting with the palm facing forward and fingers extended and slightly spread, raising it from chest level to near the head while moving it side to side horizontally multiple times."
