id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_038,"One hand, palm and fingers open, moving upwards from a resting position, once.",No hand gestures are visible in the image.,No hand gestures are visible in the image.,"One hand, palm or fingers facing inward, moving toward face or mouth area, once.","One hand, open hand with palm facing forward, moving in a circular motion in front of the body, repeatedly.","One hand, open palm facing inward, moving upward toward the head/face, once.","One hand, closed hand, moving upwards and downwards in front of the body, repeatedly.","One hand, palm and fingers curved, moving diagonally across chest from right to left, once."
p_039,"Two hands, open palms facing forward, moving upward and outward in alternating motions, repeatedly.","Two hands, palms and fingers in curved position, moving in circular motions in front of the face and chest area, repeatedly.",No hand gestures are performed in this image.,"One hand, index finger extended pointing upward, moving in a circular motion near the face, repeatedly.",No hand gestures are visible in the sequence of images.,"Two hands, fingers curved in pinching position, moving inwards and outwards in front of the body, repeatedly.","One hand, open palm facing outward, raised upwards at head level, waving side to side repeatedly.","One hand, open palm facing outward, moving in a waving motion from side to side at shoulder height, repeatedly."
p_040,"One hand, closed hand with fingers curled, moving upwards and downwards in a waving motion, repeatedly.","One hand, open palm facing outward, moving upward and slightly to the side in a waving motion, repeatedly.","One hand, open palm facing forward, moving in circular motions in front of the body, repeatedly.","One hand, open palm curved, moving upwards toward face and touching chin/mouth area, repeatedly.","One hand, palm open facing forward, raising upwards and holding stationary, once + Two hands, palms open facing forward, moving rapidly up and down in alternating motions, repeatedly.","Two hands, palms open facing forward, moving upwards and outwards with arms extended, repeatedly.","Two hands, open palms and fingers extended, moving rapidly in circular and back-and-forth motions in front of the body, repeatedly.","One hand, open palm facing outward, waving side to side in upward diagonal motion repeatedly + Two hands, open palms facing down, moving downward and landing on thighs once."
p_041,"One hand, index finger extended pointing upward, moving in small circular motions, repeatedly.","One hand, index finger extended pointing upward, moving in circular motions, repeatedly + Two hands, open palms facing down, moving downward in a calming motion, repeatedly.","One hand, index finger extended pointing upward, holding stationary + One hand, hand touching face near mouth area, holding stationary.","One hand, palm and fingers curved, moving upward toward face and touching cheek/side of face, stationary.","One hand, palm and fingers open facing forward, moving upward in front of chest and face repeatedly + Two hands, palms and fingers open facing forward, raised near face with fingers spread apart, stationary.","Two hands, closed fists with fingers curled inward, moving upward and downward in alternating motions in front of the body, repeatedly.","One hand, open palm with fingers extended, moving upwards and downwards in a waving motion, repeatedly.","Two hands, palms pressed together in front of chest with fingers pointing upward, holding this prayer-like position stationary."
p_042,"Two hands, open palms facing forward, moving up and down in alternating motions outwards, repeatedly.","Two hands, open palms facing outward, moving outwards and upwards in a sweeping motion, repeatedly.","Two hands, fingers curved and partially closed, moving upwards and downwards in alternating motions, repeatedly.","One hand, palm open and facing forward, raised upwards to face level, once.","One hand, index finger extended pointing upward, moving upward once + Two hands, open palms facing forward, moving outward and to the sides repeatedly.","One hand, palm facing forward, raised upwards to face level, once.","One hand, thumb extended upward with closed fingers, moving upward and downward repeatedly + One hand, index finger extended with closed fingers, moving upward and downward repeatedly.","Two hands, open palms facing forward, waving up and down in alternating movements, repeatedly."
p_043,"One hand, index finger extended pointing upward, moving up and down repeatedly.","Two hands, index fingers extended pointing upward, moving up and down alternately in a rhythmic pattern, repeatedly.","One hand, index finger extended and touching face near cheek, holding stationary.","No hand gestures are performed in this sequence of images, as the person remains stationary without any visible hand movements or positions.","Two hands, palms open and facing forward, moving horizontally across the face in opposite directions repeatedly + Two hands, palms open and facing forward, positioned in front of the face in a stationary position.","Two hands, palms open facing forward, moving horizontally in opposite directions (one left, one right) then coming back together in a rhythmic pattern, repeatedly.","One hand, index finger extended pointing upward, holding near ear, stationary + One hand, open palm facing forward, raised upwards, stationary.","One hand, index finger extended and touching the side of the face near the eye, stationary."
p_044,"One hand, open palm and fingers extended, moving upwards and outwards in a waving motion, repeatedly + One hand, closed fist, moving downwards and inwards in a pulling motion, repeatedly.","One hand, closed fist, moving upwards and downwards in a pumping motion, repeatedly.","One hand, closed fist, moving upward toward face, repeatedly.","One hand, index finger extended pointing upward, moving upwards and holding stationary, once + One hand, closed fist, moving downward to rest on table, once.","Two hands, closed fists and palms facing inward, moving in alternating up and down motions repeatedly + One hand, open palm with fingers extended, moving across forehead in a wiping motion once.","One hand, closed fist with thumb extended upward, moving upward and forward, repeatedly + Two hands, fingers interlaced in front of body, holding stationary.","One hand, thumb and index finger pinched together forming an ""OK"" gesture raised upward, stationary + Two hands, palms facing each other moving downward and inward until they meet, once.","Two hands, closed fists with thumbs extended pointing upward, moving upward and outward repeatedly + Two hands, palms open facing forward, raised upward and held stationary."
p_045,"One hand, palm open facing outward, raised to shoulder height and held stationary + One hand, palm open facing outward, waving side to side repeatedly.","One hand, palm open facing forward, waving side to side repeatedly.","One hand, palm and fingers curved, moving across face from right to left, once.","One hand, open palm facing forward, moving in a sweeping motion from right to left, repeatedly.","One hand, palm open and fingers extended, moving across the face from right to left, once.","One hand, palm and fingers extended, moving horizontally across face from right to left, repeatedly.","One hand, palm open with fingers extended facing forward, waving side to side repeatedly.","One hand, palm open with fingers extended facing forward, waving side to side repeatedly."
p_046,"One hand, open palm facing outward, waving from side to side at approximately shoulder height, repeatedly.","One hand, open palm facing forward, moving horizontally from right to left, repeatedly.","Two hands, open palms facing forward, moving horizontally in opposite directions (one left, one right) in a sweeping motion, repeatedly.","One hand, open palm facing outward, waving side to side in the air, repeatedly.","One hand, palm open facing forward, waving side to side in front of the body, repeatedly.","One hand, palm and fingers open facing forward, waving side to side in front of face, repeatedly.","One hand, palm open facing forward, waving side to side at shoulder height, repeatedly.","One hand, open palm facing forward, waving side to side repeatedly."
p_047,"One hand, open palm facing outward, moving up and down in a waving motion, repeatedly.","One hand, fingers curved and hand positioned near ear, moving in a circular motion near the side of the head, repeatedly + Two hands, open palms facing each other, moving up and down in alternating motions in front of the body, repeatedly.","One hand, palm open facing forward, raised upwards and held stationary.","One hand, palm open facing forward, waving side to side, repeatedly.","One hand, palm open and facing forward, raised upwards, stationary.","Two hands, palms open and fingers extended facing forward, raising upwards to chest level and holding stationary + Two hands, fingers extended and slightly curved, moving downwards and then upwards in a waving motion, repeatedly.","One hand, palm open and facing forward, raised upwards and held stationary + Two hands, palms open and facing forward, moving downwards repeatedly.","One hand, palm and fingers in curved position facing inward, moving toward face and touching chin area, repeatedly + Two hands, open palms facing each other, moving up and down in alternating pattern in front of body, repeatedly."
p_048,"One hand, palm and fingers curved, holding position near face stationary + Two hands, open palms facing each other, moving rapidly up and down repeatedly.","Two hands, one hand with index finger extended pointing upward near face while other hand with open palm moving in circular motions outward, repeatedly + One hand with index finger extended touching face while other hand moving rapidly in various directions, repeatedly.","Two hands, palms facing each other and fingers extended, clapping together repeatedly + Two hands, palms and fingers extended, holding position near sides of face, stationary.","Two hands, closed fists with fingers curled inward, moving upwards and outwards in a raising motion repeatedly + Two hands, palms facing down with fingers slightly curved, returning to resting position on table once.","Two hands, palms and fingers curved, rubbing together in circular motions repeatedly + One hand, palm open, moving upward to cover face and remaining stationary.","One hand, open palm facing outward, moving upward and slightly to the side repeatedly + Two hands, open palms facing inward, moving downward and slightly apart repeatedly.","One hand, palm open facing forward, raised upwards and held stationary + Two hands, palms facing each other, moving rapidly up and down in front of body, repeatedly.","Two hands, open palms facing down, moving in circular motions outwards and then inwards repeatedly."
p_049,"One hand, open palm with fingers extended facing outward, waving side to side in front of body, repeatedly.","Two hands, open palms with fingers extended facing forward, moving in circular motions in front of the body, repeatedly.","One hand, open palm facing forward, raised upwards, once.","One hand, open palm facing forward, waving side to side in front of body, repeatedly.","Two hands, palms facing each other in front of the face, clapping together repeatedly.","Two hands, palms open facing forward, raising outwards to sides and then moving inwards toward face, repeatedly.","One hand, open palm facing forward, raised upwards at shoulder level, stationary.","One hand, open palm and fingers, moving in circular motion in front of body, repeatedly."
p_050,"One hand, palm open facing forward, raising upwards and then moving downwards, repeatedly.","Two hands, palms open facing forward, moving up and down in alternating motions, repeatedly.","Two hands, open palms with fingers spread, raised upwards at shoulder height, shaking slightly, repeatedly.","One hand, palm and fingers in curved position facing forward, moving upwards and downwards in front of the body, repeatedly.","Two hands, open palms facing outward, moving side to side in a waving motion repeatedly.","Two hands, palms open facing forward, moving upward and outward repeatedly.","One hand, index and middle fingers extended in V-shape pointing upward, holding stationary.","One hand, open palm facing outward, waving side to side in the air, repeatedly."
p_051,"One hand, open palm and fingers curved, moving downwards and then upwards repeatedly.","One hand, closed fist, moving upward and downward repeatedly, repeatedly + Two hands, open palms facing each other, moving inward and outward alternately, repeatedly.","Two hands, open palms facing inward, clapping together in front of the body, repeatedly + One hand, palm and fingers extended, touching and covering part of the face, stationary.","One hand, palm and fingers open, moving upwards and outwards repeatedly + One hand, palm and fingers, touching face and moving downwards across face once.","Two hands, open palms facing outward, moving in circular motions outwards and then inwards, repeatedly.","Two hands, open palms facing forward, moving in circular motions outward and inward in alternating patterns, repeatedly.","One hand, palm open and facing forward, raising upwards to a stationary position + One hand, fingers curved and partially closed, moving downwards repeatedly.","One hand, closed fist, moving in circular motions upwards and forwards, repeatedly + Two hands, fingers extended, tapping or pressing downward on surface, repeatedly."
p_052,"Two hands, open palms and fingers extended, moving upwards and outwards in front of the body, repeatedly.","One hand, palm open facing outward, raising upwards to side of head and holding stationary + Two hands, palms open facing downward, moving in alternating up and down motions repeatedly.","One hand, index finger extended pointing upward, moving upward toward face and touching cheek/side of face, repeatedly.","One hand, curved fingers, moving in circular motion near the ear, repeatedly.","Two hands, open palms facing forward, moving outward and then inward in front of the face, repeatedly.","One hand, palm open, moving upwards to touch forehead, once + Two hands, palms open, moving outwards and downwards in sweeping motion, repeatedly.","One hand, palm open facing forward, raised upwards and held stationary + Two hands, palms open facing each other, moving apart and together repeatedly.","Two hands, open palms facing forward, moving upwards and outwards in a waving motion, repeatedly."
p_053,"One hand, open palm facing outward, waving side to side in the air, repeatedly.","Two hands, closed fists, moving up and down in alternating motions repeatedly.","Two hands, closed fists, moving rapidly in circular motions outwards and inwards in front of the body, repeatedly.","One hand, palm open facing inward, moving across face from right to left, once + One hand, open palm facing outward, extending outward to the side with arm straightened, repeatedly.","Two hands, closed fists with index fingers extended pointing upward, moving in circular motions outward then inward repeatedly.","Two hands, closed fists, moving outward and upward in circular motions repeatedly + One hand, thumb extended upward with closed fist, held stationary while other hand points with index finger extended forward, stationary.","One hand, closed fist with index finger extended upward, moving in circular motions and then held stationary, repeatedly + One hand, open palm, moving rapidly from side to side, once.","Two hands, palms open facing forward, raising upwards to shoulder height and holding stationary."
p_054,"One hand, index finger extended pointing upward, moving up and down repeatedly.","One hand, palm open facing forward, waving side to side repeatedly.","One hand, palm open and facing forward, moving horizontally across the face from right to left, repeatedly.","One hand, palm open facing forward, moving upwards and holding stationary + One hand, palm open facing forward, moving side to side repeatedly.","One hand, palm open facing forward, raising upwards to shoulder height and holding stationary, once + Two hands, arms crossed with hands resting on opposite arms, holding stationary.","One hand, palm open facing outward, moving in a waving motion from side to side, repeatedly.","One hand, palm open facing forward, raised to shoulder height and held stationary + One hand, palm open facing forward, waving side to side repeatedly.","Two hands, palms open facing forward, moving upwards and outwards to shoulder height repeatedly + Two hands, palms facing each other, moving downwards and inwards while clapping repeatedly."
p_055,"One hand, closed fist, moving in circular motion upwards and downwards, repeatedly.","One hand, open palm facing forward, waving up and down repeatedly.","One hand, closed fist, moving in circular motions in front of the face and chest area, repeatedly.","One hand, closed fist, moving in circular motions in front of the body, repeatedly.","One hand, palm and fingers curved, moving in circular motion around the face area, repeatedly + One hand, open palm facing forward, moving in a waving motion from side to side, repeatedly.","One hand, open palm with fingers extended, moving in circular waving motion outwards and upwards, repeatedly + One hand, fingers extended, touching the side of the head near the temple, once.","One hand, open palm with fingers extended, waving up and down in the air, repeatedly.","One hand, open palm facing outward, waving side to side in front of body, repeatedly."
p_056,"One hand, open palm with fingers extended, waving upwards and downwards in front of the body, repeatedly.","One hand, open palm facing forward, waving side to side in front of body, repeatedly.","One hand, index finger extended, moving toward face and touching face, once.","One hand, index finger extended pointing forward, touching face/nose area, stationary.","Two hands, open palms facing forward, waving side to side outwards and inwards, repeatedly.","One hand, open palm facing outward, waving from side to side in front of the body, repeatedly.","One hand, open palm facing forward, raised upwards and waving side to side, repeatedly.","Two hands, open palms facing outward, raising upwards and outwards above head, repeatedly."
p_057,"Two hands, fingers curved and positioned in front, moving in circular motions around each other, repeatedly.","One hand, closed fist with index finger extended, moving towards the face and touching the cheek/side of face, once.","One hand, index and thumb fingers pinched together, moving towards the face and touching the cheek area, once.","One hand, index finger extended pointing upward, moving toward the face and touching the cheek, once.","One hand, palm and fingers curved, moving upward toward face, once.","One hand, index finger extended pointing upward, moving from lower position toward face, once + One hand, palm open facing inward, moving downward in front of body, once.","One hand, closed hand with fingers curved, moving upwards toward the face/ear area, once.","One hand, open palm facing outward, moving in a waving motion from side to side, repeatedly."
p_058,"One hand, open palm facing outward, waving upwards and sideways in a sweeping motion, repeatedly.","One hand, closed fist, moving upwards and downwards in a pumping motion, repeatedly.","One hand, palm open with fingers extended facing forward, raised and held stationary.","One hand, palm open and fingers extended facing forward, raised upwards at shoulder level and held stationary.","Two hands, palms open and facing forward, raised upwards to face level and held stationary + Two hands, palms open and facing forward, moving rapidly up and down in a waving motion repeatedly.","Two hands, palms open and facing forward, raised upwards in front of the body, stationary.","One hand, palm open facing forward, raised upwards and held stationary + One hand, palm open facing forward, waving side to side repeatedly.","Two hands, open palms facing forward, waving side to side outwards and inwards repeatedly + Two hands, palms facing each other, clapping together in front of the body repeatedly."
p_059,"One hand, open palm facing forward, waving side to side upwards, repeatedly.","One hand, partially closed fingers with index finger more extended, moving upwards and downwards repeatedly.","One hand, palm open and facing forward, waving side to side in front of the body, repeatedly.","One hand, open palm with fingers extended, waving side to side in front of body, repeatedly.","One hand, open palm facing forward, waving side to side in front of the body, repeatedly.","One hand, open palm with fingers extended facing outward, waving side to side in front of body, repeatedly.","One hand, index finger extended pointing upward, moving up and down repeatedly.","One hand, index finger extended pointing upward, moving in circular motions, repeatedly."
p_060,"One hand, open palm facing outward, moving upwards and sideways in a waving motion, repeatedly + Two hands, open palms facing forward, moving up and down in a bouncing motion, repeatedly.","One hand, open palm facing outward, raising upwards above head level, stationary + One hand, open palm facing downward, moving in circular motions in front of the body, repeatedly.","One hand, open palm facing forward, raised upwards in front of the face, once + One hand, fingers curved, moving in circular motions near the face and chest area, repeatedly.","One hand, closed fist, moving upward and then opening to palm facing forward, performed once + One hand, open palm with fingers spread, waving side to side, performed repeatedly.","Two hands, open palms facing forward, moving upward and outward in a clapping motion, repeatedly + Two hands, open palms facing each other, moving in circular motions in front of the body, repeatedly.","Two hands, palms facing each other, clapping together repeatedly.","Two hands, hands and fingers in motion, moving in circular motions over each other, repeatedly + One hand, index finger extended upward in pointing position, held stationary.","One hand, open palm facing outward, waving side to side at shoulder height, repeatedly + Two hands, open palms facing each other, clapping together in front of the chest, repeatedly."
p_061,"Two hands, closed fists positioned in front of body, moving upwards and downwards alternately, repeatedly + One hand, open palm facing forward, raised upwards to side of head, stationary.","One hand, index finger extended pointing upward, moving up and down repeatedly.","One hand, fingers curved and touching face, holding position against cheek/mouth area, stationary.","One hand, open palm facing outward, raised to face level and held stationary + One hand, open palm facing outward, moving side to side in a waving motion repeatedly.","One hand, palm and fingers curved, touching face near mouth, stationary + One hand, palm open facing forward, raised upwards, stationary.","One hand, open palm facing forward, waving side to side in front of body, repeatedly.","Two hands, holding an object in front of face, then one hand, index finger extended upward, raising upwards repeatedly.","One hand, palm open and facing forward, moving side to side in a waving motion repeatedly."
p_062,"One hand, closed fist, moving upwards and downwards repeatedly.","Two hands, open palms facing forward, moving upwards and downwards in alternating motions, repeatedly.","Two hands, palms open facing each other, clapping together in front, repeatedly + One hand, open palm facing forward, raised upwards and waving side to side, repeatedly.","One hand, open palm facing outward, waving side to side at shoulder height, repeatedly.","Two hands, palms open facing forward, moving upwards and outwards with arms extended + Two hands, open palms facing inward, moving downwards and together repeatedly.","Two hands, open palms facing outward, moving outwards and upwards to shoulder height, repeatedly + Two hands, open palms facing each other, moving rapidly up and down in front of the body, repeatedly.","One hand, open palm facing outward, waving side to side at approximately shoulder height, repeatedly.","One hand, open palm facing outward, waving side to side at approximately head height, repeatedly."
p_063,"One hand, open palm with fingers extended facing forward, waving side to side in front of body, repeatedly.","One hand, open palm facing outward, waving side to side in front of body, repeatedly.","Two hands, open hands with fingers extended, moving in circular motions outwards, repeatedly.","One hand, open palm facing outward, waving from side to side in a sweeping motion, repeatedly.","Two hands, open palms facing forward, moving in circular waving motions outwards, repeatedly.","One hand, palm open facing forward, waving side to side repeatedly.","One hand, palm open facing forward, raised to shoulder height and waving side to side, repeatedly.","Two hands, palms open facing outwards, moving outwards to sides repeatedly + Two hands, palms pressed together in front of chest, held stationary."
p_064,"One hand, closed fingers in a fist position facing forward, moving in a circular motion inwards, repeatedly.","One hand, palm open facing forward, waving side to side in front of body, repeatedly.","Two hands, palms open facing forward, moving outward and then inward in a circular motion, repeatedly.","One hand, fingers closed in a fist position facing forward, moving upward and outward, once + One hand, palm and fingers open facing forward, moving in a waving motion outward, once.","One hand, palm open and fingers extended facing forward, raised upwards to shoulder height and held stationary.","One hand, palm open and facing forward, raised upwards in front of the body and moving side to side in a waving motion, repeatedly.","One hand, index finger extended pointing upward, moving slightly up and down, stationary.","One hand, open palm facing forward, waving side to side repeatedly."
p_065,"One hand, palm open facing outward, moving side to side in a waving motion, repeatedly.","Two hands, closed fists with palms facing inward, moving in circular motions in front of the chest, repeatedly + Two hands, open palms facing forward, moving outward and away from each other in front of the chest, once.","Two hands, palms facing inward, clapping together in front of the chest, repeatedly + One hand, index finger extended upward, pointing toward the face/chin area, stationary.","One hand, index and middle fingers extended and touching face, moving upwards along the face, repeatedly + One hand, palm open facing forward, raised upwards in front of face, once.","Two hands, palms and fingers curved, moving upward toward face and holding position against face, stationary.","Two hands, palms covering face, moving downward to reveal face, once + Two hands, open palms facing forward, raising outward and upward, repeatedly.","One hand, palm open facing outward, raised upwards to shoulder height and held stationary, then moving downwards repeatedly.","One hand, open palm facing outward, waving side to side at shoulder height, repeatedly + One hand, closed hand with fingers curled, moving across chest in circular motions, repeatedly."
p_066,"Two hands, fingers and palms in resting position on table, stationary + One hand, index finger extended upward, moving up and down near face, repeatedly.","One hand, palm open facing outward, raised upwards, once + One hand, index finger extended pointing forward, moving downwards, once.","One hand, index finger extended, moving upwards toward face and touching cheek/chin area, repeatedly.","Two hands, fingers and palms touching together in front of the body, holding position with minimal movement, stationary.","Two hands, palms and fingers open facing inward, clapping together in front of the body, repeatedly + One hand, index finger extended pointing upward, moving toward the face/cheek area, stationary.","One hand, open palm facing outward, moving upward and outward to the side, once.","One hand, index finger extended pointing upward, raised upwards then lowered, once.","One hand, open palm facing outward, waving from side to side in a sweeping motion, repeatedly."
p_067,"One hand, closed fist, moving upwards and downwards in a pumping motion, repeatedly.","One hand, open palm facing outward, moving upward and slightly to the side in a waving motion, repeatedly + Two hands, open palms facing inward, moving in circular motions in front of the body, repeatedly.","One hand, index finger extended pointing upward, moving in small circular motions near the side of the head, repeatedly.","One hand, closed fist, moving upwards and downwards near the side of the face, repeatedly.","One hand, palm open facing forward, raising upwards to shoulder level and holding stationary + One hand, palm open facing forward, moving side to side in a waving motion, repeatedly.","One hand, palm open facing outward, raising upward to shoulder height, once + One hand, palm and fingers moving in circular motions in front of body, repeatedly.","One hand, open palm facing outward, raising upwards and holding stationary + Two hands, open palms facing outward, moving downwards repeatedly.","Two hands, open hands with fingers extended, moving in circular motions in front of the body, repeatedly."
p_068,"One hand, index finger extended upward with other fingers curled, moving upwards and downwards repeatedly + One hand, index finger and thumb forming a circle with other fingers extended, held stationary near eye.","One hand, index finger extended pointing upward, moving upwards and downwards repeatedly + One hand, index finger extended pointing forward, moving downwards repeatedly.","One hand, index finger extended pointing upward, moving upward toward face, once + Two hands, index fingers extended pointing toward each other, moving inward to form an X shape in front of face, stationary.","One hand, index finger extended pointing upward, touching the side of the face/cheek, stationary.","One hand, closed fist with index finger extended upward, moving upwards and downwards repeatedly + Two hands, open palms facing forward, moving outward and then inward in a clapping motion repeatedly.","Two hands, closed fists, moving upwards and downwards in alternating motions, repeatedly.","Two hands, open palms facing forward, moving up and down in a waving motion, repeatedly.","Two hands, palms open facing outward, waving side to side outwards, repeatedly."
p_069,"One hand, open palm facing outward, moving in a side-to-side waving motion upwards, repeatedly + One hand, open palm facing outward, moving in circular motions, repeatedly.","One hand, open palm facing forward, waving side to side upwards, repeatedly.","One hand, open palm facing down, swiping horizontally from left to right across the body, repeatedly.","One hand, open palm facing outward, moving in a sweeping motion from right to left, repeatedly.","One hand, palm open facing forward, raised upwards and waving side to side, repeatedly.","One hand, open palm facing forward, raised upwards above head level, repeatedly.","One hand, open palm facing outward, waving side to side in front of body, repeatedly.","Two hands, palms open and facing forward, moving outward and then inward in a circular motion, repeatedly."
p_070,"One hand, palm and fingers open, waving side to side, repeatedly.","Two hands, open palms with extended fingers facing outward, moving outwards and then inwards in a waving motion, repeatedly + One hand, index and middle fingers extended in a V-shape pointing upward, held stationary.","Two hands, palms facing each other in front of the chest, clapping together repeatedly.","Two hands, palms closed then open, clapping together in front of chest then moving outwards with palms facing forward, repeatedly.","Two hands, palms flat and extended horizontally facing downward, moving to form a T-shape with one hand horizontal and one vertical, stationary + Two hands, palms extended, moving rapidly inward and outward in a chopping motion, repeatedly.","Two hands, palms open and facing forward, moving outward and then inward in a chopping motion, repeatedly + One hand, open palm facing downward, waving side to side, repeatedly.","One hand, index finger extended pointing upward, moving upwards and slightly waving, repeatedly.","One hand, open palm with extended fingers facing outward, swiping horizontally from right to left, once + Two hands, open palms with extended fingers facing inward, moving toward each other in a clapping motion, repeatedly."
p_071,"One hand, palm and fingers open facing forward, waving from side to side in front of body, repeatedly.","One hand, index finger extended pointing forward, moving in circular motions outwards, repeatedly.","One hand, palm and fingers curved, moving in circular motion near the side of face, repeatedly + One hand, palm open, waving side to side in front of body, repeatedly.","One hand, palm and fingers curved, touching the side of face/chin area, stationary + One hand, palm open, moving away from face outward, once.","One hand, palm open facing forward, raised upwards in a stopping motion, stationary + Two hands, palms open facing forward, moving up and down in a bouncing motion, repeatedly.","One hand, index finger extended pointing forward, moving downwards and then upwards repeatedly + One hand, palm open facing forward, moving side to side repeatedly.","One hand, open palm facing outward, waving side to side repeatedly + Two hands, open palms facing outward, moving up and down repeatedly.","Two hands, open palms facing outward, moving side to side in alternating motions, repeatedly."
p_072,"Two hands, fingers curved and palms facing inward, moving in circular motions forward and outward, repeatedly + One hand, index finger extended and pointing upward, moving upward with a slight shake, once.","One hand, index finger extended pointing forward, moving upwards and downwards repeatedly + One hand, palm open facing forward, moving forward and backward repeatedly.","One hand, palm and fingers curved, moving upwards toward face and touching chin, stationary + One hand, open palm facing down, moving downwards and away from body, repeatedly.","Two hands, closed fists positioned in front of chest, moving up and down repeatedly + Two hands, open palms facing outward, extending arms outward to sides repeatedly.","Two hands, palms and fingers curved, moving together and apart in front of the chest repeatedly + Two hands, palms facing inward, covering the eyes and face area, stationary.","Two hands, closed fists with thumbs and index fingers extended in pinching position, moving inwards and outwards in front of the face, repeatedly + Two hands, closed fists, moving up and down in alternating pattern in front of the chest, repeatedly.","One hand, index finger extended pointing upward, moving up and down repeatedly.","One hand, index finger extended pointing forward, moving upwards and downwards repeatedly."
p_073,"Two hands, fingers curved in pinching position facing forward, moving in circular motions outward from each other, repeatedly.","Two hands, one hand with index finger extended pointing downward while the other hand holds an object with fingers curved, moving in a tapping or pressing motion, repeatedly.","Two hands, closed fists with palms facing down, moving in circular motions over the table surface, repeatedly.","Two hands, closed hands with fingers partially curled, moving in circular motions in front of the body, repeatedly.","One hand, open palm facing forward, moving upwards and downwards repeatedly.","One hand, index finger extended upward, moving upwards and downwards, repeatedly + One hand, closed hand, moving in circular motions in front of body, repeatedly.","One hand, closed hand, moving in circular motions in front of the chest and then index finger extended pointing upward near the chin, repeatedly.","Two hands, open palms and fingers, moving in circular motions outward and inward in front of the body, repeatedly."
p_074,"One hand, open palm facing outward, moving upward and downward repeatedly + Two hands, open palms facing outward, moving upward and downward repeatedly.","One hand, palm open facing forward, raising upwards to shoulder height and holding stationary + One hand, palm open facing forward, moving downwards to lap position once.","One hand, closed fist, moving in circular motion against chest, repeatedly + One hand, fingers extended, touching chin and remaining stationary.","One hand, palm and fingers curved, moving from chest area to face and touching cheek/side of face, stationary + One hand, palm open, raised vertically in front of face with fingers extended upward, stationary.","One hand, open palm facing forward, waving side to side in front of the body, repeatedly + One hand, closed fist with extended thumb, moving upward toward the face and touching the cheek, stationary.","One hand, closed fist, moving in circular motions in front of the body, repeatedly + Two hands, open palms facing forward, moving outward and upward in front of the face, repeatedly.","Two hands, open palms facing forward, moving upward and slightly outward in a waving motion, repeatedly.","Two hands, open palms facing forward, moving up and down in alternating motions repeatedly."
p_075,"One hand, fingers curved holding an object near the ear, moving slightly upwards and downwards, stationary.","One hand, index finger extended pointing upward, moving up and down repeatedly.","One hand, palm and fingers curved, holding position against face/mouth area, stationary.","One hand, open palm facing outward, moving upward and outward, repeatedly + One hand, fingers curved in loose grip, moving in circular motion in front of body, repeatedly.","One hand, open palm with fingers slightly curved facing forward, moving in small circular motions in front of face, repeatedly.","Two hands, open palms facing outward, moving up and down repeatedly + Two hands, fingers extended, moving around the head in circular motions repeatedly.","One hand, index finger extended upward with other fingers curled, moving in small circular motions upward, repeatedly.","Two hands, palms open and facing upward, moving upward and outward in a presenting or explaining motion, once."
p_076,"One hand, palm open facing outward, raised upwards near the head, stationary + One hand, index finger extended pointing upward, moving in small circular motions, repeatedly.","One hand, index and middle fingers extended in V-shape pointing upward, moving in small circular motions near the head, repeatedly + Two hands, open palms facing downward, moving up and down in alternating motions in front of the body, repeatedly.","Two hands, closed fists with fingers curled inward, moving in circular motions in front of the body repeatedly + Two hands, index fingers extended pointing upward near face, moving slightly outward from center position stationary.","Two hands, closed fists with palms facing each other, rotating in circular motions inwards and outwards, repeatedly + Two hands, palms open with fingers extended, moving upwards in front of face, once.","Two hands, palms open facing outwards, moving upwards and outwards repeatedly + Two hands, palms curved and positioned around face, forming a circular shape around eyes, stationary.","Two hands, palms open facing forward, holding position in front of face, stationary + Two hands, open palms, moving up and down alternately in front of body, repeatedly.","Two hands, palms open and facing forward, moving upwards and outwards repeatedly + One hand, palm open and facing downward, moving in circular motions repeatedly.","Two hands, closed fists, moving upwards and downwards in alternating patterns, repeatedly."
p_077,"One hand, closed fist, moving upwards and downwards in front of the body, repeatedly.","One hand, closed fist with thumb extended upward, moving up and down repeatedly.","One hand, open palm facing outward, moving upward and sideways in a waving motion, repeatedly + One hand, index finger extended upward near face, moving slightly in a stationary position, once.","One hand, index finger extended pointing upward, moving upwards toward face repeatedly.","One hand, open palm facing outward, moving upward and sideways in a waving motion, repeatedly.","One hand, closed fist, moving upward and opening to extended fingers facing forward, once + Two hands, palms open with fingers extended facing forward, moving upward and apart in a spreading motion, repeatedly.","One hand, index finger extended pointing upward, moving upward and holding stationary, once + One hand, closed hand with fingers curled, moving downward and back up repeatedly, repeatedly.","One hand, open palm facing forward, waving side to side at shoulder height, repeatedly + Two hands, open palms facing forward, moving up and down alternately at chest level, repeatedly."
