id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_036,"One hand, index finger extended up facing up, moving left-right, repeatedly.","One hand, index finger point up, moving upwards and downwards, repeatedly.","One hand, palm open vertical facing left, moving upwards, once + Two hands, palms open facing each other, clapping together, repeatedly","Two hands, left palm open facing up and right palm open facing left, right hand moving upwards above the left palm, once + Two hands, palms pressed together vertical facing left, pressing/holding together, stationary","Two hands, palms open facing each other, moving upwards and inwards to press together, once + Two hands, palms open facing forward, spreading apart outwards and moving downwards, once.","Two hands, palms open facing forward, raising upwards, once + Two hands, palms pressed facing in, pressing together, stationary","One hand, palm with all fingers open and spread facing forward, moving upwards to head level, once + One hand, palm with all fingers open and spread facing forward, holding raised beside the head, stationary.","One hand, palm open facing forward, raising upwards, once + One hand, palm open facing forward, waving leftwards-rightwards, repeatedly"
p_037,,"One hand, palm open facing forward, raising upwards, once + One hand, palm open facing forward, holding up in front, stationary","One hand, palm and all fingers open facing inwards, moving upwards toward the face to touch the mouth, once + One hand, palm and all fingers open facing inwards on the mouth/face, holding against the mouth, stationary.","One hand, palm and all fingers opening forward, raising upwards and spreading apart, once + One hand, palm and all fingers open forward, holding forward, stationary","One hand, palm open facing down, swiping rightwards, repeatedly + Two hands, palms open facing front, positioned crossing over each other in an X, stationary.","Two hands, closed fists with thumb fingers extended upward facing forward, raised upwards, once + Two hands, closed fists with thumb fingers extended upward facing forward, held up, stationary","One hand, index finger extended up facing in, raising upwards, once + One hand, index finger extended up facing in, lowering downwards, once","One hand, palm open facing right, moving upwards/forwards, once + One hand, palm open facing down, moving downwards/forwards, once"
p_038,No gesture performed.,No hand gesture performed.,No hand gesture performed.,"One hand, hand closed (fist) facing forward, raising upwards toward the face and then lowering, once","One hand, palm open facing down touching head, raised upwards to the head, once","One hand, palm open facing inwards, raising upwards to briefly touch the forehead, once.","One hand, index finger extended up, raising upwards then lowering, once",
p_039,"One hand, all fingers curved facing in, holding/touching right ear/temple, stationary + One hand, palm open facing up, moving upwards/outwards then downwards, repeatedly.","One hand, palm open facing outward, moving upwards toward the right side of the head, once + One hand, palm open facing down/forward, moving with small up-down motions in front of the chest, repeatedly.",No hand gesture performed.,,No hand gesture performed.,"Two hands, right index finger extended down and left palm open up facing each other, tracing and tapping on the left palm with small circular motions, repeatedly.","One hand, all fingers open with palm facing left, raising upwards, once + One hand, hand closing with palm facing in, moving downwards, once","One hand, all fingers open palm facing forward, moving upwards towards head level, once + One hand, all fingers open palm facing forward, holding raised near head, stationary"
p_040,"One hand, index finger extended up, moving upwards, once + One hand, index finger extended up, shaking left-right, repeatedly","One hand, all fingers open with palm facing left, raising upwards, once + One hand, all fingers open with palm facing left, holding raised position, stationary.","One hand, palm open facing down, moving upwards, once + One hand, all fingers closed in a fist with back hand facing out, shaking up and down beside the head, repeatedly.","One hand, all fingers closed with palm facing inwards, raised to the cheek touching the face and moving up and down, dynamic gesture performed repeatedly.","One hand, palm with all fingers open spread facing front, raising upwards, once + One hand, index finger extended up with palm facing left, pointing upwards, stationary",,"One hand, palm open facing forward, raising upwards, once + One hand, index finger extended facing up, shaking leftwards-rightwards, repeatedly","One hand, palm open facing front, waving leftwards-rightwards, repeatedly + One hand, palm open facing down, holding extended forwards, stationary"
p_041,"One hand, index finger extended pointing up, raised upwards and holding near head, stationary + One hand, all fingers closing with palm facing in, moving downwards, once","One hand, index finger extended up facing up, pointing upwards, once + One hand, index and thumb fingers pinched facing down, moving downwards to touch the chest area and releasing, once","One hand, index finger point up facing up, raised pointing upwards, stationary + One hand, index finger touch mouth facing in, moving inwards to touch the mouth, once.","One hand, all fingers touching inwards, holding against the ear, stationary + One hand, hand open inwards, moving downwards away from the head, once","One hand, back hand closed fist facing forward, raising upwards, once + Two hands, palms open fingers together facing inwards, moving upwards/inwards to cover face/eyes, once","Two hands, index and thumb fingers extended forming a rectangular frame facing forward, raised upwards to the face and held in front of it, stationary + Two hands, hands closed into fists facing inward, closing and moving downwards from chest level, once","One hand, index finger extended facing up, raised upwards, stationary + One hand, index finger extended facing forward, moving downwards/forwards, once","Two hands, palms open facing inwards, moving together inwards, once + Two hands, palms pressed together facing inwards, holding/pressing together, stationary"
p_042,"One hand, palm open facing up, raising upwards, once + One hand, all fingers closing to a fist with palm facing inwards, moving downwards, once","One hand, palm open facing up, raising upwards, once + One hand, palm open facing down, moving downwards, once","One hand, palm open facing down, moving upwards, once + One hand, thumb finger extended up, held upwards, stationary",No hand gesture performed.,"One hand, index finger extended facing forward, pointing forwards, stationary + One hand, palm open facing left, swiping leftwards across the body, once",No hand gesture performed.,,"One hand, palm open facing up, raising upwards with slight outward rotation then lowering downwards, once."
p_043,"One hand, index finger extended up, pointing upwards, repeatedly + One hand, index finger extended forward, pointing forwards, repeatedly","Two hands, left index finger extended forward and right index finger extended up facing inwards at the face, left hand pointing forwards while right hand held raised at the face, repeatedly + One hand, hand open curved facing inwards at the ear, touching/holding the ear, stationary.","One hand, index finger extended upward facing in, touching the mouth/chin area, stationary + One hand, back hand with fingers closed facing in, resting against the right jaw/cheek, stationary.",No hand gesture.,"One hand, palm open facing down, moving upwards/inwards to face, once + One hand, palm open facing forward, holding over face, stationary","One hand, all fingers open with palm facing forward, raising upwards to face level, once + One hand, all fingers closing to a fist with palm turning down, moving downwards toward the table, once","One hand, index finger extended facing inwards, touching the right ear, stationary + One hand, palm open with all fingers spread facing forward, raised beside the head, stationary","One hand, index finger extend up, touching mouth/nose, stationary."
p_044,"One hand, palm open facing up/forward, raising upwards, once + One hand, index and middle fingers extended facing up/outward, raised and held in place, stationary","One hand, index and thumb fingers pinch facing inwards, moving upwards to touch the side of the head, once + One hand, palm open facing down, raised at head level and moving slightly downwards, once.","One hand, index finger extended facing up, raising and pointing upwards, once + One hand, hand closed facing inwards, touching mouth/face, stationary","One hand, index finger extended pointing up facing forward, raised upwards beside the right side of the head, once + One hand, index finger extended facing inward, rotating in small circles near the right temple, repeatedly","One hand, index finger extended facing forward, moving upwards then towards and touching the side of the head once + One hand, hand close (fist) facing down, knocking downwards on the table repeatedly","One hand, index finger extended pointing up/forward, raising upwards, once + One hand, thumb finger extended up with closed fist facing forward, holding upwards, stationary","One hand, index and thumb fingers pinch open facing forward, raising upwards, once + One hand, index and thumb fingers pinch closing facing forward, moving downwards, once",
p_045,"One hand, palm open facing outward, raised upwards, stationary + One hand, all fingers closing into a fist facing down, moving downwards, once","One hand, palm open facing left, raised upwards, stationary","One hand, palm open facing inwards, moving upwards to cover the mouth then moving downwards away, once.","One hand, hand closed facing in, raising upwards/inwards to touch mouth, once + One hand, palm open facing up, holding extended outwards leftwards to the side, stationary.","One hand, palm open facing inwards, raised upwards to press against the face covering the forehead/eyes, once.","One hand, open palm facing in, moving upwards/inwards to touch the face, once + One hand, open palm facing out, waving leftwards/rightwards, repeatedly","One hand, palm with all fingers open facing forward, held up beside the head, stationary.","One hand, palm with all fingers open and spread facing forward, held raised at head level, stationary + One hand, palm with all fingers open and spread facing forward, waving side-to-side leftwards-rightwards, repeatedly"
p_046,"One hand, palm open facing forward, waving leftwards-rightwards, repeatedly + One hand, index and thumb fingers pinched with other fingers extended facing forward, raised and held still, stationary.","One hand, all fingers open with palm facing leftwards, moving up and down, repeatedly.","One hand, palm open facing down, raised upwards to chest level, once + One hand, palm open facing in, rotating and moving downwards, once","One hand, open palm facing forward, raising upwards, once + One hand, open palm facing forward, waving leftwards/rightwards, repeatedly","One hand, palm open facing forward, waving side-to-side, repeatedly + One hand, palm open facing forward, moving forwards towards the camera, once","One hand, palm open facing forward, raising and moving forwards, once + One hand, palm open facing forward, held in front with minimal motion, stationary","One hand, palm open with all fingers extended facing front, raising upwards to the side of the head, once + One hand, palm open with all fingers extended facing front, raised beside the head, stationary","One hand, palm open facing front, raised and waving leftwards-rightwards, repeatedly."
p_047,"One hand, open palm facing forward, raising upwards, once + Two hands, all fingers clasp facing in, moving together inwards, once","One hand, palm open facing down, raised upwards to forehead level and held near the forehead, once.","One hand, palm open forward, raising upwards, once + One hand, palm open forward, holding upwards, stationary","One hand, palm with all fingers open facing forward, raised upwards, once + One hand, index finger extended up with palm facing in, moving inwards to touch mouth, once","One hand, palm open facing forward, raised and holding in front of the face, stationary + One hand, index and thumb fingers pinch facing inwards, closing and moving inwards to touch the temple, once","Two hands, all fingers open forward, raised upwards, stationary + Two hands, index and thumb fingers pinch forward, moving downwards, once","One hand, palm with all fingers open facing forward, raised upwards, once","One hand, index and thumb fingers pinched facing forward, raised upwards in front of face, once + Two hands, palms open facing forward, held crossed at wrists with the other hand in front of chest, stationary."
p_048,"One hand, closed fist with palm facing inward, raised upwards to touch the mouth, once + One hand, index and thumb fingers forming a circle with palm facing left, holding beside the right ear, stationary.","One hand, index finger extended facing in, raised to the mouth touching lips, stationary + One hand, palm open facing left, raising upwards, once","Two hands, palms open facing each other inwards, raised in front of face clapping together, repeatedly + Two hands, all fingers curved with palms facing inwards, touching both sides of the head near the ears, stationary",,"One hand, palm open facing in, covering the forehead/eyes, stationary + One hand, palm open facing left, shaking up and down, repeatedly","One hand, palm open facing inwards, moving upwards to touch the right side of the head, once + One hand, palm open facing left, raised above the head and held, stationary.","One hand, palm open facing forward, raising upwards from table to head level then lowering, once","One hand, palm open facing up, moving upwards to shoulder level then downwards, once."
p_049,"One hand, palm open cupped facing outward, raising to and touching the ear, a dynamic gesture performed once.","One hand, palm open cupped facing inwards, holding against the ear/side of head, stationary + One hand, palm open facing forward, moving forwards, once","One hand, index finger extend up, moving upwards towards mouth, once + One hand, index finger touch in, holding against mouth, stationary","One hand, palm and all fingers slightly cupped facing forward, moving upwards to the ear and holding near it, once.","Two hands, all fingers open with palms facing forward, raising upwards to cross and touch wrists together, once.","Two hands, palms open facing inwards, clapping together, once + Two hands, palms open facing forward, raised and held apart to the sides, stationary","One hand, palm open facing forward, moving upwards then downwards, once","One hand, palm open facing forward, waving leftwards and rightwards, repeatedly."
p_050,"One hand, palm with all fingers open facing up/inwards, moving upwards and downwards, repeatedly.","One hand, palm open facing front, raised and waving leftwards-rightwards, repeatedly + One hand, index finger extended facing front, pointing forwards, repeatedly","One hand, index and thumb fingers pinch touching facing forward, raised upwards towards face, once + Two hands, index and thumb fingers pinch touching facing forward, holding raised apart, stationary","One hand, all fingers open with palm facing inwards, moving upwards and downwards, repeatedly.","One hand, palm open facing forward, raised then moving forwards and downwards, once","Two hands, palms touch facing inwards, clapping together, once + Two hands, palms open facing forward, raised upwards apart, stationary","One hand, index and middle fingers extended with palm forward, raising upwards, once + One hand, index finger extended up with palm left, pointing upwards, stationary","One hand, open palm facing front, waving leftwards-rightwards, repeatedly."
p_051,"One hand, index and thumb fingers pinch facing inwards, moving upwards to touch the mouth, once + One hand, index finger extend facing up/right, pointing upwards/rightwards, stationary.","One hand, index finger/point/forward, pointing/forwards, stationary + One hand, index and thumb fingers/pinch/inwards, closing and opening/together and apart, repeatedly","One hand, palm and fingers open facing in, moving upwards towards mouth, once + One hand, palm and fingers touching mouth facing in, holding against mouth, stationary","One hand, palm open facing in, moving upwards inwards to mouth, once + One hand, all fingers touching facing in, holding pressed on mouth, stationary","One hand, palm with all fingers open facing forward, waving leftwards and rightwards, repeatedly.","One hand, palm open facing forward, waving leftwards and rightwards, repeatedly + One hand, palm open facing down, moving downwards and leftwards, once","One hand, palm with all fingers open facing forward, raised upwards to head level beside the face, stationary","One hand, closed fist with palm facing inwards, raised and lightly shaking left-right, repeatedly + One hand, closed fist with back hand facing up, moving downwards and pressing downwards, once."
p_052,"One hand, palm open facing up, moving upwards and downwards, repeatedly.","One hand, index finger extended facing up, moving upwards, once + One hand, palm open facing down, moving downwards and forwards, once","One hand, index finger extended facing up/in, moving upwards to touch the mouth, once + One hand, index finger extended facing up/in, touching the mouth, stationary.","One hand, index finger extended, palm inwards, moving upwards towards the ear, once + One hand, index finger touching the ear, palm inwards, holding against the ear, stationary","One hand, palm open facing up and slightly outward, moving upwards, once + One hand, palm and all fingers open facing in toward the face, touching and swiping upwards across the face to the forehead, once","One hand, palm open facing inwards, raised upwards to touch the forehead, once + One hand, palm open facing left/outwards, swiping leftwards/outwards, once","One hand, open palm facing forward, raising upwards to head level, once + One hand, open palm facing forward, held raised beside the head, stationary.","One hand, palm with all fingers open facing forward, moving upwards, once"
p_053,"One hand, palm with all fingers open facing forward, raising upwards toward the right ear, once + One hand, palm and all fingers cupped facing forward at the right ear, holding at the ear, stationary.",,"Two hands, all fingers closed in fists facing forward, raising upwards, once + Two hands, one index finger extended facing downwards and the other index finger extended facing inwards touching the cheek, pointing downwards and touching the cheek, stationary","One hand, palm open facing in, raised upwards to touch the mouth/face, once + One hand, palm open facing out/up, waving outwards/rightwards away from the face, once","Two hands, thumb fingers extend facing forward and up, holding raised upwards, stationary + One hand, palm open facing forward, moving inwards to touch the face, once","Two hands, fists with thumb fingers up facing forward, raising upwards, once + One hand, fist with thumb finger up facing forward near shoulder level, held up, stationary","One hand, index finger extended pointing up facing up, raised upwards and then held, stationary + One hand, hand open facing left, swiping downwards, once",
p_054,"One hand, index finger extended up with palm facing forward, raised and held upwards beside the head, stationary.","One hand, palm open facing forward, raising upwards, once + One hand, palm open facing forward, holding raised, stationary","One hand, all fingers extended together with palm facing inwards, moving upwards towards the mouth, once + One hand, palm and all fingers extended together facing inwards, touching the mouth, stationary","One hand, all fingers together with palm facing inward, moving upward to touch the mouth, once + One hand, open palm facing forward, raised beside the head and waving leftwards-rightwards, repeatedly","One hand, palm open facing forward, waving leftwards-rightwards, repeatedly + One hand, palm open facing down/inwards, moving inwards-leftwards to touch the opposite forearm, once","One hand, palm open facing down, swiping rightwards, once + One hand, palm open facing left, raised upwards then waving leftwards-rightwards, repeatedly","One hand, palm open facing forward, raising upwards, once + One hand, hand closed fist facing in, moving up-and-down, repeatedly","Two hands, palms open facing forward, waving up and down, repeatedly + Two hands, all fingers interlaced with palms facing in, holding together, stationary"
p_055,"One hand, hand closed in a fist facing down, moving upwards and downwards, repeatedly.","One hand, palm open facing left, moving downwards from a raised position, once.","One hand, closed fist with back hand facing forward, moving upwards toward the mouth, once + One hand, index and thumb fingers pinched with palm facing inwards, holding near the mouth, stationary","One hand, all fingers closed in a fist with palm facing inwards, moving upwards to touch the face near the mouth, once.","One hand, palm open facing in, holding against the face, stationary + One hand, palm open facing up, moving away and downwards from the face, once","One hand, palm and all fingers open facing in, moving upwards/inwards to touch/cover the face, once + One hand, palm and all fingers open facing out, raised near the side of the head and held, stationary.","One hand, open palm facing forward, moving upwards, once + One hand, open palm facing forward, waving leftwards-rightwards, repeatedly","One hand, palm open facing forward, raising upwards, once + One hand, palm open facing forward, waving leftwards-rightwards, repeatedly"
p_056,"One hand, index finger extended pointing up facing up, raising upwards, once + One hand, index finger extended pointing up facing up, holding raised up, stationary","One hand, index finger extended pointing down, moving downwards in short strokes, repeatedly.","One hand, index finger extended up facing inwards, touching mouth, stationary + One hand, hand closed facing inwards, moving downwards away from face, once","One hand, index finger extended up, raised upwards to touch the mouth and held, once","One hand, open palm facing left, swiping leftwards, once.","One hand, palm open facing front, waving leftwards and rightwards, repeatedly.","One hand, palm with all fingers open facing forward, raised upwards beside head, stationary + One hand, hand closed as a fist facing down, moving downwards-rightwards away from head, once.","Two hands, index fingers extended up with palms forward and wrists crossed/touching above the head, raising upwards to an above‑head crossed position, once"
p_057,"One hand, index finger extended with palm facing in and finger upward, raising upwards to touch the face near the mouth and then moving downwards away, once.","One hand, index finger extended upright facing inwards, positioned touching the mouth, stationary + One hand, hand closed in a fist facing inwards, moving outwards from the mouth and back, repeatedly","One hand, index and thumb fingers in a pinch with palm facing in, raising towards the face then moving downwards, once.","One hand, index finger extended pointing up facing in, moving upwards to touch the face near the mouth, once.","One hand, palm with all fingers extended open facing forward, moving upwards and forwards, once.","One hand, palm open facing forward, raising and moving forwards, once + One hand, index finger extended facing up, pointing upwards, stationary","One hand, index finger extended pointing up with palm facing inwards, raised upwards to head level, once.","One hand, palm open facing left, swiping leftwards across the body, once + One hand, thumb finger extended on a closed hand facing in, touching the left shoulder, stationary"
p_058,"One hand, palm open facing down, moving upwards, once + One hand, palm open facing down, moving downwards, once","One hand, hand closed (fist) facing front, raised upwards, once + One hand, palm open facing down, moving forwards then downwards, once","One hand, palm open with all fingers extended facing forward, raising upwards in front and held briefly before lowering downwards, once.","One hand, palm open facing front, raising upwards/forwards, once + One hand, palm open facing front, holding raised in front, stationary","Two hands, palms open facing forward, raising upwards/forwards, once + Two hands, palms open facing forward, lowering downwards/backwards, once","Two hands, palms open facing forward, holding together, stationary + Two hands, all fingers curved forming fists facing down, closing inwards and moving downwards, once","One hand, palm open facing leftwards, raised upwards and held, stationary + One hand, index and thumb fingers pinch facing inwards, moving downwards, once","Two hands, palms open facing forward, raised and waving leftwards and rightwards, repeatedly + Two hands, palms open facing each other, moving inwards and pressing together, once"
p_059,"One hand, hand closed fist facing forward, moving upwards, once + One hand, index and thumb fingers pinch facing forward, held raised, stationary","One hand, index and thumb fingers pinched facing forward, moving upwards to face level, once + One hand, index and thumb fingers pinched facing forward, positioned near the face with small variances, stationary.","One hand, palm open facing forward, held upright in front, stationary + One hand, index and thumb fingers pinch facing inwards, moving downwards, once","One hand, index and thumb fingers pinched with palm facing left, opening and closing, repeatedly.","One hand, open palm facing forward, raised upwards, once + One hand, index and thumb fingers pinch facing forward, holding up, stationary","One hand, hand open facing forward, raised upwards, once + One hand, index and thumb fingers pinch facing forward, positioned near face, stationary","One hand, index finger extended up, palm facing inward, moving upwards, once + One hand, index finger extended up, palm facing inward, held beside the head, stationary","One hand, hand open, palm forward, moving upwards once + One hand, index finger extended, palm in, pointing upwards stationary"
p_060,"One hand, palm open facing up, raising upwards, once + One hand, palm open facing up, turning at wrist outwards-inwards, repeatedly","One hand, open palm facing forward, raising upwards, once + One hand, open palm facing down, moving downwards, once","One hand, palm and all fingers open facing forward, raising upwards/outwards, once + One hand, index and thumb fingers pinch facing inwards near the eye, touching, stationary.","One hand, all fingers closed (fist) with back hand forward, raising upwards, once + One hand, all fingers open and spread with palm forward, waving leftwards-rightwards, once","Two hands, palms open facing inwards, clapping together inwards, once + Two hands, palms stacked facing down, moving downwards, once","One hand, palm open facing down, raising upwards, once + Two hands, palms open facing each other inwards, clapping together, once","One hand, index finger pointing up facing up, raising upwards to near face, once + One hand, index finger pointing up facing up, holding near face, stationary","Two hands, palms open facing each other, clapping together inwards, once + Two hands, palms stacked left-up right-down, holding together, stationary"
p_061,"One hand, index finger extended facing up, moving upwards to touch the temple/side of the head, once + One hand, index finger extended facing up, held pointing upwards beside the head, stationary.","One hand, index finger extended with palm in, touching the ear, stationary + One hand, index finger extended with palm down, pointing downwards while moving outwards, once","One hand, index finger extended up facing inwards, pointing moving inwards to touch mouth, once + One hand, palm and all fingers open facing inwards, holding against mouth, stationary","One hand, palm open facing in, touching mouth/face, stationary + One hand, palm open facing leftwards, raised upwards, once","One hand, palm with all fingers open facing forward, moving upwards and forwards away from chin to in front of the face, once + One hand, index finger extended facing forward, retracting and moving downwards back toward the body, once","One hand, palm with all fingers open facing forward, raised and waving left-right, repeatedly.","One hand, index finger extended facing up, raised upwards, once + One hand, all fingers closing facing in, moving downwards, once.","One hand, palm with all fingers open facing forward, waving leftwards-rightwards, repeatedly."
p_062,"One hand, index finger extended facing up, moving upwards to beside the head, once + One hand, index finger extended facing up, held beside the head, stationary","One hand, index finger extended pointing up, raising upwards, once + One hand, index finger extended pointing down, moving downwards, once","One hand, open palm with all fingers extended facing forward, waving leftwards-rightwards, repeatedly + One hand, open palm with all fingers extended facing forward, raised and held up, stationary","One hand, palm open facing forward, waving leftwards-rightwards repeatedly + One hand, index finger extended facing down, pointing downwards once","Two hands, palms open facing forward, raising upwards, once + Two hands, index and thumb fingers pinched facing inwards, moving downwards to chest level, once","Two hands, palms open facing forward, moving upwards, once + Two hands, palms open facing inward, closing together in front of the face and then moving downwards, once.","One hand, palm open facing forward, raised upwards to the side of the head, once + One hand, index and thumb fingers pinch facing forward, closing together near the face, once.","One hand, palm open facing forward, raised upwards to head level near the right side of the head, stationary."
p_063,"One hand, index and thumb fingers in pinch pose facing forward, closing together and opening apart, a dynamic gesture performed repeatedly.",,"One hand, palm open facing down, moving upwards, once + One hand, index and thumb fingers pinch facing forward, holding raised, stationary.","One hand, palm open facing front, moving upwards, once + One hand, palm open facing front, raised, stationary","One hand, palm open facing forward, raising upwards, once + One hand, palm open facing forward, waving leftwards-rightwards, repeatedly","One hand, palm open facing forward, moving forwards, once + One hand, palm open facing forward, holding extended forward, stationary","One hand, palm and all fingers open facing forward, raised upwards beside the face, stationary.","Two hands, palms open facing each other, clapping together, repeatedly + Two hands, palms touching facing each other in front of chest, holding together, stationary"
p_064,"One hand, index and thumb fingers pinch facing up, raising upwards inwards, once","One hand, hand closed facing inwards, moving upwards, once + One hand, hand closed facing inwards, moving downwards, once","One hand, all fingers open facing inward, moving upwards, once + One hand, index and thumb fingers pinch facing inward, holding near shoulder, stationary",,"One hand, palm open with all fingers extended facing forward, raising upwards and forwards, once + One hand, palm open with all fingers extended facing forward, holding raised in front, stationary","One hand, palm open facing forward, raised upwards, once + One hand, all fingers together with palm facing leftwards, held near face, stationary","One hand, index finger extended up, raising upwards then holding, once","One hand, open palm facing rightwards, raised near the side of the head, stationary + One hand, hand closing to a fist facing downwards, moving downwards from head level, once"
p_065,"One hand, palm with all fingers open facing left, raising upwards to the ear, once + One hand, palm with all fingers open facing left, holding beside the ear, stationary","One hand, index and thumb fingers pinch facing forward, raised moving slightly upwards, once + Two hands, index and thumb fingers pinch facing inward toward each other, holding near mouth level in front of the face, stationary.","One hand, index finger extended up facing in, touching lips at the mouth, stationary",,"Two hands, palms open facing in, moving upwards towards the face/eyes, once + Two hands, palms open facing in, covering and holding over the eyes, stationary",,"One hand, palm open facing forward, raised upwards to head level beside the face, once","One hand, open palm facing front, raising upwards, once + One hand, open palm facing front, waving leftwards-rightwards, repeatedly."
p_066,"One hand, index finger extended up facing inwards, raised upwards toward the right side of the head, once + One hand, index and thumb fingers pinching facing inwards, touching the right ear with small movements, repeatedly","One hand, palm open facing forward, raising upwards, once + One hand, palm open facing down, moving downwards, once.","One hand, hand closed fist facing inwards, raising upwards to touch the mouth, once + One hand, index finger extended facing up/inwards, positioned beside the cheek, stationary","One hand, all fingers open with palm facing leftwards, raising upwards toward the side of the head, once + One hand, index and thumb fingers pinch facing inwards, touching the ear area, stationary","One hand, palm open facing forward, raising upwards, once + One hand, palm open facing forward, holding upright in front, stationary","One hand, palm open facing up/outward, raising upwards, once","One hand, palm open facing outwards, raised upwards then lowered downwards, once.","One hand, palm open facing out, waving leftwards-rightwards, repeatedly + One hand, palm open facing in, holding on opposite upper arm, stationary"
p_067,"One hand, palm open facing down, raising upwards, once + One hand, index finger extended facing down, tapping downwards, repeatedly","One hand, palm open facing outwards, raising upwards, once + One hand, palm open facing down, moving downwards, once","One hand, index and thumb fingers pinch facing left, raising upwards, once + One hand, hand closed with palm down, moving downwards to the table, once","One hand, index and thumb fingers pinched facing inwards, raised and held near mouth, stationary + One hand, all fingers open curved C-shape facing left, held near the side of the head, stationary","One hand, palm open facing forward, raising then pushing forwards, once.","One hand, palm open vertical facing forward, raising upwards, once + One hand, palm open facing down, moving downwards, once","One hand, open palm facing forward, moving upwards to head level, once.","One hand, back hand facing forward with thumb finger extended up and other fingers closed, raising upwards and extending forwards, once."
p_068,"One hand, index finger extended facing inwards, touching the right temple, stationary + One hand, index finger extended facing up, raised and pointing upwards, stationary","One hand, index finger extended pointing up, palm inward, raised upwards beside the head, once + One hand, index finger extended pointing down, palm inward, moving downwards in front of the body, once","One hand, index finger extended up facing inwards, touching mouth, once + Two hands, index fingers extended up facing forward, crossing together into an X, once","One hand, index finger extended pointing inwards, moving to touch the cheek, once + One hand, thumb finger extended with closed fist facing forward, raised upwards and held near the face, stationary","One hand, index finger extended up with back hand forward, moving upwards towards the face and touching the face, repeatedly + Two hands, palms open facing forward, moving inwards together to cross at the wrists into an X in front of the face, stationary.","One hand, index finger extended with palm inward, moving upwards to touch the mouth/face, once + One hand, thumb finger extended from a closed fist facing forward/up, raised and held, stationary","One hand, palm with all fingers open facing forward, raising upwards, once + One hand, palm with all fingers open facing forward near the head, held raised, stationary","One hand, palm open facing up, raising upwards, once + One hand, palm open facing front, waving leftwards-rightwards beside the head, repeatedly"
p_069,"One hand, palm open facing front, moving upwards, once.","One hand, open palm with all fingers spread facing forward, raised and held up, stationary + One hand, open palm facing down, swiping rightwards, once","One hand, palm open facing down, swiping rightwards, once + One hand, palm open facing up, holding out to the right, stationary","One hand, palm open facing down, moving upwards and leftwards, once.","One hand, palm open facing forward, raised upwards, once + One hand, palm open facing forward, holding up above shoulder, stationary","One hand, open palm facing left, raising upwards above the head and then lowering downwards, once.","One hand, thumb finger extended up with back hand facing front, raised upwards and holding in front of chest, stationary.","Two hands, palms open stacked with one facing down and the other facing up, swiping left-right repeatedly + Two hands, palms open facing up, moving apart outwards, once"
p_070,"One hand, index and middle fingers extended in V facing forward, raising upwards, once + One hand, all fingers open with palm facing up, rotating outwards and then held, stationary","One hand, open palm facing up, moving forwards, once + One hand, index and middle fingers extended in V with back hand facing forward, raised and holding forwards, stationary","Two hands, all fingers closed facing each other touching, moving together up and down, repeatedly.","Two hands, all fingers closed facing inwards, moving upwards and coming together, once + Two hands, palms open facing forward, spreading apart leftwards and rightwards, once","Two hands, palms open with one hand horizontal facing down and the other vertical facing in, touching perpendicularly, stationary.","Two hands, palms open forming a perpendicular T with one palm horizontal facing down and the other vertical facing inward, positioned to form a T in front of chest, stationary + One hand, palm open facing left, raised upwards from chest to head level, once","One hand, index finger extended up with back hand facing forward, pointing upwards, stationary + One hand, all fingers closing into a fist with back hand facing forward, closing while lowering downwards, once.","One hand, index finger extended facing left, pointing leftwards, once"
p_071,"One hand, index and middle fingers extended facing forward, raised upwards, stationary + One hand, index finger extended facing forward, pointing forwards, once","One hand, palm open facing up, raised upwards, once + One hand, index finger extended facing forward, pointing forwards, stationary","One hand, index and thumb fingers pinched forming a circle facing forward, moving upwards inwards toward the eye area, once + One hand, index and thumb fingers pinched forming a circle facing forward, held near the eye area, stationary.","One hand, all fingers closed in a fist with back hand facing forward, raising upwards toward the face, once + One hand, index finger extended with palm facing in, touching the cheek and sliding upwards along the face, once","One hand, palm open facing forward, raised moving forwards to front of face and holding, stationary + One hand, index finger extended facing forward, pointing forwards then moving downwards, once","One hand, palm open facing forward, moving forwards, once + One hand, palm open facing up, held up, stationary","One hand, palm with all fingers open facing left, raising upwards, once + One hand, palm with all fingers open facing left, moving downwards, once","One hand, palm open facing upward and outward, raised upwards, once + One hand, palm open facing forward, waving side-to-side leftwards-rightwards, repeatedly"
p_072,"One hand, index and thumb fingers open pinch facing forward, moving forwards, once + One hand, index finger extended with thumb up facing forward, pointing forwards, once","One hand, index finger extended forward, pointing moving forwards, once + One hand, index finger extended downwards, tapping downwards, repeatedly","One hand, palm and all fingers open facing inwards, moving upwards to touch/cover the lower face, once + One hand, palm and all fingers open facing inwards, moving downwards away from the face, once","Two hands, all fingers open facing inwards, moving upwards to touch the cheeks, once + Two hands, palms open facing up, spreading outwards to the sides, stationary","Two hands, all fingers open with palms facing inward, raising upwards to the face to touch the sides of the head then lowering downwards, once.","Two hands, index and thumb fingers pinched facing inwards, raised upwards to the eye area and holding near the eyes, once.","One hand, index finger point up facing up, raised upwards, stationary + One hand, index finger point forward facing forward, moving downwards, once","One hand, index finger extended facing right, pointing/moving upwards/rightwards toward the neck, once + One hand, index finger extended facing in, touching/holding the side of the neck under the chin, stationary."
