id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_026,"One hand, palm with all fingers extended open facing forward, swiping rightwards, dynamic gesture performed once + One hand, index finger extended with other fingers closed facing up, raising upwards, dynamic gesture performed once.","One hand, open hand with palm facing forward, swiping horizontally rightwards in front of body, a dynamic gesture performed once + One hand, index finger and thumb extended in L shape facing inwards, pressing index to head then rotating thumb downwards, a dynamic gesture performed once.","One hand, index and thumb fingers extended in L shape opening to all fingers extended, palm facing forward, raising and moving to point index at head then opening and thrusting arm forward, outwards, dynamic gesture performed once + One hand, index finger extended, touch pose, facing inward, moving to touch mouth, inwards, dynamic gesture performed once.","One hand, index finger extended open facing forward, raised moving upwards to touch nose then swiping rightwards, a dynamic gesture performed once + One hand, thumb and pinky fingers extended other fingers curled facing outwards, raised positioning to hold near ear and mouth, a static gesture with stationary hand position.","One hand, index finger extended other fingers closed palm facing inwards, holding pressed against mouth stationary, a static gesture with stationary hand position with small variances + One hand, index finger extended other fingers closed palm facing forward, swiping touching mouth leftwards, a dynamic gesture performed once.","One hand, index and thumb fingers pinched forming circle other fingers extended facing inwards, raised holding to mouth upwards, stationary + One hand, palm open all fingers extended facing forward, spreading in front of face apart, stationary.","One hand, hand with middle finger extended other fingers closed changing to closed fist, facing forward, raised upwards from low to high, dynamic once + One hand, index finger extended other fingers closed, facing in, moved towards head touching temple, dynamic once.","One hand, middle finger extended with other fingers closed, point pose facing up; raised holding pointing, upwards in front of body; dynamic gesture performed repeatedly + One hand, index finger extended, touch pose facing in; moved pressing, to mouth; dynamic gesture performed once."
p_027,"One hand, index and thumb fingers extended perpendicular with others curled, facing forward; pointing forwards; dynamic performed repeatedly + One hand, palm with all fingers extended open, facing forward; spreading apart; dynamic performed repeatedly.",One hand; index finger extended other fingers closed palm facing down; raised upwards touching nose swiping leftwards; dynamic gesture performed repeatedly + One hand; all fingers extended open palm facing forward; raised upwards holding raised; dynamic gesture performed repeatedly.,"One hand, index finger extended vertically facing forward, raising upwards to press on mouth, dynamic performed once + One hand, index finger extended horizontally facing forward, moving downwards while pointing forwards, dynamic performed once.","One hand, palm and index finger open extended transitioning to index finger extended with other fingers closed facing front, raised stationary with fingers opening and closing, dynamic performed repeatedly.","One hand, index pinky and thumb fingers extended open facing forward, holding stationary at chest level, static gesture with stationary hand position with small variances in hand pose or position + One hand, index finger extended close facing in, holding touching mouth stationary, static gesture with stationary hand position with small variances in hand pose or position.","One hand, index finger extended upwards and thumb extended sideways with other fingers curled palm facing forward, raised and pressed against forehead upwards then holding, static stationary + Two hands, palms open facing inwards, pressing together inwards, dynamic once.","One hand, open hand extended facing forward, waving leftwards and rightwards, a dynamic gesture performed repeatedly + One hand, index and pinky fingers extended with others curled under thumb facing forward, raised upwards, a dynamic gesture performed once.","One hand, thumb finger extended fist closed facing front, raised pointing upwards, static gesture with stationary hand position + One hand, thumb index and pinky fingers extended other fingers closed facing front, moving pointing downwards, dynamic gesture performed once."
p_028,"One hand, index finger extended pointing up with other fingers curled back of hand facing forward, raised moving upwards to press on nose, a dynamic gesture performed once.","One hand, index finger extended pointing facing towards face, moving and touching cheek inwards, dynamic gesture performed once + One hand, index finger extended pointing facing forward, shaking leftwards and rightwards, dynamic gesture performed repeatedly.","Two hands, thumb and pinky fingers extended with other fingers curled facing inwards, raised to sides of head holding with thumb near ear and pinky near mouth upwards, dynamic gesture performed once.","One hand, thumb and pinky fingers extended other fingers folded palm facing inward, raised upwards to side of head positioning thumb near ear and pinky near mouth, dynamic gesture performed once + One hand, index finger extended other fingers folded pointing upward, extended forwards holding position pointing upwards, static gesture with stationary hand position.","One hand, open palm facing forward, waving leftwards and rightwards, dynamic gesture performed repeatedly.","One hand, open hand palm facing forward, raised upwards and waving leftwards to rightwards, a dynamic gesture performed once.","One hand, index finger extended with other fingers closed palm facing forward, raised pointing upwards, stationary.","One hand; open hand, extended fingers, facing forward; raised to head level, upwards; dynamic performed once + One hand; index and pinky fingers extended with thumb and other fingers curled, facing forward; moving across body to left side then holding, leftwards; dynamic performed once."
p_029,"One hand, index and thumb fingers extended in gun shape with index horizontal and thumb vertical, facing forward, raised upwards to face level pointing forwards, dynamic gesture performed once + One hand, open hand with all fingers extended, palm facing front, moving upwards and downwards, dynamic gesture performed repeatedly.","One hand, index finger extended with other fingers curled closed facing forward, shaking leftwards and rightwards, a dynamic gesture performed repeatedly.","One hand, palm and all fingers open extended facing forward, raised upwards in front of face, dynamic performed once + One hand, index finger extended touching mouth, positioned holding against mouth, static with stationary hand position.","One hand, palm open with extended fingers facing forward, raised swiping rightwards, a dynamic gesture performed once.","One hand, palm open extended facing forward, raising and swiping, upwards and rightwards, dynamic gesture performed once","Two hands, open hands with palms facing front and fingers extended, holding raised at shoulder level apart, static gesture with stationary hand position + One hand, open hand with palm facing inwards, raised to touch face then swiping rightwards across face outwards, a dynamic gesture performed once.","One hand, index finger extended point hand closed, palm facing forward, raised pointing upwards, static stationary + One hand, all fingers open extended, palm facing forward, swiping downwards, dynamic once.","One hand, palm open with fingers extended facing forward, waving by rotating side to side leftwards and rightwards, dynamic gesture performed repeatedly."
p_030,"One hand, index finger extended facing forward, raised pointing upwards, a dynamic gesture performed once + One hand, thumb extended with fist closed facing inward, held pointing upwards, a static gesture with stationary hand position.","One hand, thumb and pinky fingers extended with others curled palm facing inwards, raising to head positioning thumb at ear and pinky at mouth, dynamic performed once + One hand, fist with thumb extended downwards facing down, extending arm outwards pointing thumb downwards, dynamic performed once.","One hand; hand open with fingers extended, palm facing forward; raised upwards to touch side of head; dynamic gesture performed once + One hand; index finger extended pointing, facing inwards; moving inwards to touch ear; dynamic gesture performed once.","One hand, thumb and pinky fingers extended other fingers curled palm facing inwards, held at side of head with thumb touching ear and pinky extended towards mouth stationary, static gesture with stationary hand position with small variances in hand pose or position + One hand, all fingers open extended palm facing forward, moving from head level to lower position downwards, a dynamic gesture performed once.","One hand, palm and all fingers open extended facing front, raised upwards to head touching forehead then extended forwards, a dynamic gesture performed once.","One hand, index finger extended then hand flat, facing forward, raising to point to nose then swiping across neck leftwards, dynamic gesture performed once + Two hands, palms open, facing upwards, raising apart to shoulder level then moving inwards together touching each other, dynamic gesture performed once.","One hand, hand opening to extend index finger other fingers curling palm facing forward, raised upwards from chest to head level, dynamic gesture performed once + One hand, index finger extended other fingers curled pointing up palm facing forward, held raised pointing upwards, static gesture with stationary hand position with small variances.","Two hands, open palms facing forward, raised upwards to head level, dynamic once + Two hands, palms pressed together facing each other, moved inwards together and pressed against nose, dynamic once."
p_031,"One hand, index finger extended with other fingers curled facing forward, pointing and shaking leftwards and rightwards, dynamic gesture performed repeatedly.","One hand, index finger and thumb finger with index extended and thumb up other fingers curled facing forward, raised and pointing forwards, dynamic gesture performed once + One hand, index and thumb fingers pinched forming circle other fingers extended facing forward, holding then moving downwards, dynamic gesture performed once.",No hand gesture identified.,The user does not perform any gesture.,"One hand, thumb finger extended with hand closed, facing up; raised upwards, dynamic gesture performed once + One hand, index and thumb fingers extended with other fingers closed, facing forward and up; pointing forwards, static gesture stationary.",One hand; index finger extended with other fingers curled facing upwards; raising and pointing upwards; dynamic gesture performed once.,"One hand, index finger extended other fingers closed palm facing forward, raised pointing, upwards, a static gesture with stationary hand position with small variances in hand pose or position.",Two hands; palms and all fingers open extended facing forward; raised to shoulder height moving upwards; dynamic gesture performed once.
p_032,"One hand, thumb and pinky fingers extended other fingers curled palm facing inward, raised to side of head holding thumb at ear pinky near mouth upwards, static + One hand, index finger extended other fingers curled palm facing forward, raised in front pointing upwards shaking up and down, dynamic repeatedly.","One hand, thumb and pinky fingers extended other fingers closed palm facing in, raised moving upwards holding at ear, dynamic gesture performed once + One hand, index and thumb fingers pinch pose palm facing in, raised moving upwards touching at nose pulling away closing to fist holding at ear, dynamic gesture performed once.","One hand, all fingers in curved pose facing inwards, raised upwards holding against ear, static gesture with stationary hand position + One hand, index finger extended facing up, moving leftwards pressing against mouth, static gesture with stationary hand position.","Two hands, index finger extended other fingers closed palms facing in, moving upwards touching ears, dynamic gesture performed once + Two hands, all fingers open extended palms facing forward, held raised touching sides of head with thumbs, static gesture with stationary hand position with small variances in hand pose or position.","One hand, palm open extended fingers facing forward, raised upwards to head, dynamic once + One hand, all fingers closed fist facing forward, thrusting forwards, dynamic once.","One hand, open hand with fingers extended palm facing forward, raising upwards and waving leftwards, dynamic gesture performed once.","One hand, palm and all fingers open extended facing forward, raised waving leftwards and rightwards, a dynamic gesture performed repeatedly + One hand, thumb finger extended with other fingers closed facing up, raised holding upwards, a static gesture with stationary hand position.",One hand; palm open facing forward; raised to head level waving leftwards and rightwards; dynamic gesture performed repeatedly + One hand; hand flat facing inward; moving to touch head at temple holding; dynamic gesture performed once.
p_033,"One hand, palm open extended facing forward, raised from low to high upwards, dynamic once + One hand, fist closed then open palm facing forward, thrusting forward then raising upwards to press on head, dynamic once.",One hand; open hand palm facing down; raised touching forehead upwards to head; dynamic gesture performed repeatedly + One hand; index finger extended pointing facing inwards; moving touching nose inwards; dynamic gesture performed once.,"One hand, palm and all fingers open extended facing outwards, raised upwards to touch head then extended forwards, dynamic performed once + One hand, palm open facing forward, swiping leftwards and rightwards across body, dynamic performed repeatedly.","One hand, palm open facing forward, swiping rightwards, dynamic once + One hand, palm open facing forward then index finger extended touching head, raised upwards then moving inwards, dynamic once.","One hand, index finger and thumb extended touching chin, facing towards face, holding positioned at chin, static stationary + Two hands, palms open facing each other, clapping moving together inwards and apart outwards interacting with other hand, dynamic performed repeatedly.","Two hands, palms open facing each other, clapping moving together and apart, dynamic gesture performed repeatedly.","One hand; index finger, closed fist pose with index extended, facing front; held raised pointing upwards; stationary.","Two hands, index and thumb pinched with other fingers extended, pinch and open, facing each other, bringing together and pressing to face, moving inwards and upwards, dynamic gesture performed repeatedly + Two hands, all fingers closed into fist opening to open palm, closed to open, facing forward then down, moving and opening downwards, dynamic gesture performed once."
p_034,"One hand, all fingers open extended facing forward, swiping leftwards, dynamic performed once + One hand, palm and all fingers open curved facing forward, holding cupping ear, static stationary.","One hand, hand open with fingers extended palm facing forward, raised swiping leftwards across body, dynamic performed once + One hand, index finger extended point facing upwards, raised pointing upwards, static stationary.","One hand, index finger extended others closed facing inwards, raised upwards touching mouth, dynamic gesture performed once + One hand, index finger extended others closed facing forward, raised upwards pointing forwards, dynamic gesture performed once.","One hand, palm and all fingers open extended slightly curved facing forward, raised upwards to touch ear holding, static gesture with stationary hand position with small variances in hand pose or position + One hand, palm and all fingers open extended facing forward, waving swiping leftwards rightwards, dynamic gesture performed repeatedly.","One hand, palm with all fingers open extended facing forward, swiping moving rightwards and forwards, dynamic gesture performed once + One hand, palm with all fingers open extended facing forward, holding stationary, static gesture with stationary hand position with small variances in hand pose or position.","One hand, index finger extended with other fingers closed in pointing shape facing forward, raised pointing forwards, static stationary + One hand, all fingers extended in open palm facing forward, waving leftwards and rightwards, dynamic performed repeatedly.","One hand, index finger extended with other fingers curled palm facing forward pointed up, held raised pointing upwards, a static gesture with stationary hand position with small variances in hand pose or position.","One hand, palm open facing forward, raised upwards to face level, dynamic once + One hand, thumb and index fingers pinched closed facing inwards, moving towards mouth inwards, dynamic repeatedly."
p_035,"One hand, palm open extended facing forward, raised holding to the side, outwards, stationary + One hand, hand open extended changing to index finger extended thumb up others curled facing side, raised to touch head then pointing to temple and flicking the wrist, upwards then backwards, dynamic gesture performed once.","One hand, palm open with fingers extended facing forward, raised from low to head level and moving leftwards touching left eye then swiping rightwards downwards, dynamic gesture performed once.","One hand, palm open extended facing forward, waving leftwards and rightwards, dynamic gesture performed once + One hand, thumb finger extended other fingers closed facing up, holding raised upwards, static gesture with stationary hand position.","One hand; open hand, fingers extended, palm facing forward; holding raised next to head, stationary; a static gesture with stationary hand position with small variances in hand pose or position + One hand; index finger extended other fingers curled, point extended, facing inwards; pointing moving, downwards; a dynamic gesture performed once.","One hand, index finger extended with other fingers curled pointing up palm facing forward, raised pointing upwards, a dynamic gesture performed once + One hand, all fingers extended open flat palm facing in, holding pressed to eyes without movement, a static gesture with stationary hand position with small variances in hand pose or position.","One hand, index finger extended pointing up palm facing in, raising pointing to touch nose moving upwards, dynamic gesture performed once + One hand, palm open facing in, swiping over face to head moving upwards, dynamic gesture performed once.",One hand; palm and all fingers open extended facing forward; raised moving upwards then swiping rightwards; a dynamic gesture performed once.,"Two hands, palms and all fingers open extended facing forward, raising and spreading upwards, dynamic gesture performed once + Two hands, index fingers extended pointing facing down, pointing downwards, dynamic gesture performed once."
p_036,"One hand; all fingers, extended and split with index and middle together separated from ring and pinky together with thumb out, palm facing forward; raised and spreading fingers apart, upwards in front of body; a dynamic gesture performed once.","One hand, index finger extended other fingers curled open facing front, pointing raised upwards, dynamic gesture performed once + One hand, all fingers closed fist facing front, shaking upwards and downwards, dynamic gesture performed repeatedly.","One hand, all fingers open extended facing forward, raised upwards, dynamic once + Two hands, palms open facing inwards, clapping together, dynamic repeatedly.","One hand, all fingers extended split between middle and ring, palm facing forward; raised upwards; a dynamic gesture performed once + Two hands, palms and fingers pressed together extended upwards, facing each other; holding together in front; a static gesture stationary.","Two hands, palms open with fingers extended facing inwards then forward, moving inwards to touch other hand in front of face then spreading apart while raising upwards, a dynamic gesture performed once + Two hands, palms open with fingers extended facing forward, shaking while held raised, leftwards and rightwards, a dynamic gesture performed repeatedly.","Two hands, palms open fingers extended facing forward, raised shaking leftwards rightwards, dynamic repeatedly + Two hands, palms pressed together fingers extended facing up, holding together in front of face, static stationary.","One hand, open hand with all fingers extended and split between middle and ring fingers, palm facing forward, raised and held at head level upwards, a static gesture with stationary hand position with small variances in hand pose or position once.","One hand, hand open with fingers split between middle and ring, palm facing forward, raised upwards to head level and waving leftwards and rightwards, dynamic gesture performed once."
p_037,"One hand, palm and fingers open curved facing forward, raised moving upwards to touch ear inwards, dynamic gesture performed once + Two hands, all fingers closed into fists facing forward, raised moving upwards and forwards, dynamic gesture performed once.","One hand, palm and all fingers open extended facing forward, holding raised forwards, a static gesture with stationary hand position with small variances in hand pose or position.","One hand, palm and all fingers open extended facing forward, raising upwards to mouth, dynamic gesture performed once + One hand, palm and all fingers open extended facing in, holding stationary over mouth, static gesture with stationary hand position with small variances in hand pose or position.","One hand, all fingers and palm from closed to open extended facing forward, raising and spreading upwards, dynamic gesture performed once.","One hand, palm open facing front, swiping leftwards across body, a dynamic gesture performed once + Two hands, palms open facing front extended, crossing in front of chest holding position, a static gesture with stationary hand position with small variances.","Two hands, thumb fingers extended in closed fist pose facing up, raised upwards, a dynamic gesture performed once.","One hand, index finger extended with other fingers closed extend facing palm forward finger up, raised holding pointing upwards, a static gesture with stationary hand position with small variances in hand pose or position.","One hand, palm open facing forward, raised upwards and swiping leftwards, dynamic gesture performed once + One hand, index finger extended pointing, moving to touch mouth then extending forwards, dynamic gesture performed once."
p_038,The user does not perform any gesture.,The user does not perform any gesture.,The user does not perform any gesture.,"One hand, thumb finger extended with other fingers closed in fist shape facing forward, raised upwards in front of face, a dynamic gesture performed once.","One hand, index and thumb fingers extended in gun shape facing inwards, raised upwards touching head then all fingers spreading open moving leftwards away, dynamic gesture performed once.","One hand, open palm facing in, raised upwards to touch forehead, dynamic gesture performed once.","One hand, index finger extended facing up, raised upwards, a dynamic gesture performed once.","One hand, open hand with fingers extended and palm facing downwards, swiping horizontally across the neck, dynamic gesture performed once."
p_039,"One hand, thumb and pinky fingers extended other fingers closed hand curved facing inwards, raised holding positioned with thumb near ear and pinky near mouth, static gesture with stationary hand position + One hand, index finger extended other fingers closed facing inwards, raised pressing index finger to mouth holding, static gesture with stationary hand position.","One hand, open hand with extended fingers palm facing forward, raised upwards to side of head holding, static stationary + One hand, open palm facing inwards touching face, swiping leftwards across face, dynamic performed once.",No gesture performed.,"One hand, index finger extended facing up, raised pointing upwards, dynamic once + One hand, middle finger extended facing up, raised to press thumb on chin then moving forward holding pointed upwards, dynamic once.",The user does not perform any hand gesture.,"Two hands, index fingers extended with other fingers closed palms facing inwards, pointing towards chest touching torso moving upwards, dynamic performed once + Two hands, thumbs and index fingers pinched with other fingers curved facing forward, holding together with hands touching each other positioned in front of face, static stationary.","One hand, index and middle fingers extended in V shape others curled palm facing forward, raised waving leftwards and rightwards, dynamic gesture performed repeatedly + One hand, hand closed into fist facing forward, extending forwards, dynamic gesture performed once.","One hand, open hand with fingers extended palm facing forward, waving side to side, dynamic gesture performed repeatedly."
p_040,"One hand, closed fist facing forward, raised upwards, dynamic gesture performed once + One hand, open with fingers extended palm facing forward, waving leftwards and rightwards, dynamic gesture performed repeatedly.","One hand, hand open with all fingers extended facing palm forward, raised upwards, dynamic gesture performed once.","One hand, all fingers closed into fist oriented upwards, raised upwards then shaking upwards and downwards, a dynamic gesture performed repeatedly + One hand, palm open facing forward, positioned forward at chest level, a static gesture with stationary hand position with small variances in hand pose or position.","One hand, all fingers closed fist facing forward, raising upwards, dynamic gesture performed repeatedly + One hand, hand open facing in, moving to touch ear inwards, dynamic gesture performed once.","One hand, palm and all fingers open extended facing forward, raising upwards, dynamic gesture performed once + One hand, palm and all fingers open extended facing forward, holding raised upwards, static gesture with stationary hand position with small variances in hand pose or position stationary.","Two hands, palms pressed together closed facing each other, holding raised in front at face level, static stationary + Two hands, palms open with all fingers extended facing forward, raised upwards apart, dynamic once.","One hand, open hand with all fingers extended facing forward, raised upwards then lowered downwards, a dynamic gesture performed once.",One hand; open hand palm facing forward; waving leftwards and rightwards; dynamic gesture performed repeatedly.
p_041,"One hand, index finger extended point palm facing forward, facing up, raising upwards, dynamic gesture performed once","One hand, index and thumb fingers extended with other fingers curled in point pose facing front, raised moving upwards then pointing forwards, dynamic gesture performed once.","One hand, index finger extended with other fingers closed facing up, holding raised upwards, static stationary + One hand, index finger extended with other fingers closed touching mouth facing inwards, pressing on mouth towards face, static stationary.","One hand, thumb and pinky fingers extended other fingers curled, facing forward, raised moving upwards to side of head touching ear with thumb and pinky near mouth holding stationary, a static gesture with stationary hand position with small variances in hand pose or position stationary + One hand, palm open all fingers extended, facing forward, moving downwards, downwards, a dynamic gesture performed once.","One hand, index finger extended vertical facing forward, raised upwards touching mouth, a dynamic gesture performed once + Two hands, palms open extended facing inwards, raised upwards covering eyes touching eyes, a static gesture with stationary hand position with small variances in hand pose or position.","Two hands, right index and thumb fingers pinch left hand open, facing inwards, raised to face pinching on nose then pulling outwards left holding near face, a dynamic gesture performed once + Two hands, all fingers closed in fists, facing forward, raised to chest level upwards, a dynamic gesture performed once.","One hand, index finger extended with other fingers curled open pose palm facing forward, raising pointing and holding then lowering, upwards then downwards, dynamic gesture performed once.","Two hands, open palms extended, facing forward; raised upwards to chest level; a dynamic gesture performed once + Two hands, palms pressed together with fingers extended, facing each other; holding stationary at chest level; a static gesture with stationary hand position."
p_042,"One hand, palm open extended facing forward, raising then lowering upwards then downwards, a dynamic gesture performed once","One hand, palm and all fingers, open extended, forward, raising then lowering, upwards then downwards, a dynamic gesture performed once","One hand, thumb finger extended from closed fist pose facing up, holding raised forward, static gesture with stationary hand position with small variances in hand pose or position.",No gesture performed.,"One hand, index and pinky fingers extended pose facing forward, raising and lowering moving upwards and downwards, dynamic gesture performed once + One hand, index finger extended pose facing forward, pointing extending forwards, dynamic gesture performed once",No hand gesture performed.,"One hand, index and middle fingers mainly, poses changing from curled touch to extended to touch to pinch, facing inward and forward; raised to touch chin holding briefly then extending middle finger pointing upwards holding briefly then moving to touch nose holding briefly then pinching pulling away forwards; dynamic gesture performed once.","One hand, palm open extended facing forward, raised upwards waving leftwards rightwards, dynamic gesture performed repeatedly + One hand, thumb finger extended facing down, pointing downwards, static gesture with stationary hand position."
p_043,"One hand; index finger extended, hand closed, facing up; raised touching mouth, upwards; dynamic gesture performed repeatedly + One hand; index finger extended, hand closed, facing forward; pointing, forwards; dynamic gesture performed repeatedly.","One hand, thumb and pinky fingers extended other fingers closed curved facing in, holding touching ear, a static gesture with stationary hand position with small variances in hand pose or position + One hand, index finger and hand extended point to closed facing front, pointing raising and closing thrusting, upwards to forwards, a dynamic gesture performed repeatedly.","One hand, index finger extended with other fingers curled palm facing inwards, holding raised touching chin, static gesture with stationary hand position with small variances in hand pose or position.",The user does not perform any gesture.,"One hand, palm and all fingers open extended facing forward, raising upwards to touch forehead with rotation to horizontal position, dynamic once.","One hand, palm open facing forward, extending forwards, a dynamic gesture performed once + One hand, palm open facing forward, shaking leftwards and rightwards, a dynamic gesture performed repeatedly.","One hand; index finger extended other fingers closed, facing inwards; pressing touching head, inwards; static stationary + One hand; palm and all fingers open extended, facing forward; waving, moving leftwards and rightwards; dynamic performed repeatedly.","One hand, index finger extended facing inwards, holding pressed against mouth, stationary."
p_044,"One hand, palm open extended facing front, raised upwards and held, static stationary + One hand, index and middle fingers extended open facing front, held and lowering downwards with pointing, dynamic once.","One hand; index finger extended, other fingers closed, palm facing inward; raising to touch head, upwards then inwards to head; dynamic performed once + One hand; index finger extended, other fingers closed, palm facing forward; moving from head and pointing, forwards; dynamic performed once.","One hand, index finger extended pointing up facing front, raised pointing upwards to face, dynamic performed once + One hand, index and thumb fingers pinch pose facing front, holding pressing on nose, static stationary.","One hand, index finger extended with other fingers curled in closed pose facing front, raised pointing upwards, static gesture with stationary hand position + One hand, index finger extended with other fingers curled in closed pose facing inwards, moving to touch head at temple, static gesture with stationary hand position.","One hand, thumb finger extended other fingers closed facing up, raised pointing upwards in front of body, dynamic gesture performed once + One hand, middle finger extended other fingers closed facing up, raised pointing upwards in front of face, dynamic gesture performed once + One hand, all fingers extended open palm facing forward, raised touching side of head holding stationary, static gesture with stationary hand position + One hand, index finger extended other fingers closed facing forward, moving pointing forwards, dynamic gesture performed once.","One hand, index finger extended other fingers curled point pose, facing forward, raised upwards from table to face level, dynamic gesture performed once + One hand, thumb finger extended other fingers curled fist pose, facing forward, holding raised, static gesture with stationary hand position.",One hand; index finger extended other fingers closed palm facing front finger facing up; held raised pointing upwards; a static gesture with stationary hand position with small variances in hand pose or position + One hand; index finger extended other fingers closed palm facing down finger facing forward; pointing forwards moving downwards; a dynamic gesture performed once.,"Two hands, thumb finger extended from closed fist pose, facing up, raised holding pointing upwards, static gesture with stationary hand position with small variances in hand pose or position + Two hands, index and thumb fingers pinched forming circle with other fingers extended, facing forward, raised holding positioned in front of face, static gesture with stationary hand position with small variances in hand pose or position."
p_045,"One hand, palm open extended facing forward, raising moving upwards, a dynamic gesture performed once + One hand, palm open extended facing forward, holding raised positioned upwards, a static gesture with stationary hand position with small variances in hand pose or position.","One hand, palm open extended facing forward, raised upwards and held, dynamic gesture performed once + One hand, all fingers closed into fist facing forward, lowered downwards inwards, dynamic gesture performed once","One hand, index and thumb fingers pinched with other fingers curled facing inwards, moving upwards to touch mouth and then downwards away, dynamic gesture performed once.","One hand, index finger extended with other fingers closed in fist shape facing sideways, raised touching mouth upwards then lowering downwards, dynamic performed once + One hand, index and thumb fingers extended with other fingers closed in gun shape facing forward, pointing forwards, dynamic performed once.","One hand, palm open facing inwards, raised upwards to press on eyes then lowered downwards, dynamic once.","One hand, thumb extended and other fingers curled facing forward, raised upwards to face level, a dynamic gesture performed once + One hand, palm open facing inwards, pressing on forehead then sliding downwards over face, a dynamic gesture performed once.","One hand, palm open with fingers extended facing forward, raised waving leftwards and rightwards, dynamic gesture performed repeatedly.","One hand, palm open extended facing forward, holding raised in front, static gesture with stationary hand position with small variances in hand pose or position + One hand, palm open extended facing forward, waving outwards leftwards and inwards rightwards, a dynamic gesture performed once."
p_046,"One hand, palm with all fingers extended open facing forward, raised upwards, a dynamic gesture performed once + One hand, thumb and pinky fingers extended with other fingers folded facing forward, holding upwards, a static gesture with stationary hand position with small variances in hand pose or position.","One hand, open hand with fingers extended facing front, raised upwards, a dynamic gesture performed once.","One hand, open hand extended horizontal palm facing down, swiping leftwards across neck, dynamic gesture performed once.","One hand, open palm facing forward, moving upwards then downwards, a dynamic gesture performed once","One hand, palm with all fingers extended and spread open facing forward, raised moving upwards, dynamic gesture performed once + One hand, middle finger extended with other fingers closed in fist facing forward, held pointing upwards in front of face, dynamic gesture performed once.","One hand, all fingers and palm open facing forward, raising and opening upwards and apart, dynamic gesture performed once.","One hand, palm and all fingers open extended facing forward, raised holding upwards, a static gesture with stationary hand position with small variances in hand pose or position.","One hand, open palm with all fingers extended facing forward, waving leftwards and rightwards, a dynamic gesture performed once + One hand, open palm with all fingers extended facing forward, raised upwards, a dynamic gesture performed once."
p_047,One hand; hand open palm facing forward; waving leftwards and rightwards; dynamic gesture performed repeatedly.,"One hand, all fingers extended open flat facing forward, raised moving upwards to forehead, dynamic performed once + One hand, all fingers extended open flat facing forward, holding stationary touching forehead, static with stationary hand position with small variances in hand pose or position.","One hand, thumb and index fingers pinched forming circle with other fingers extended transitioning to open hand with all fingers extended, facing forward, raised upwards from chest to head level, dynamic gesture performed once.","One hand, all fingers open closing to index thumb pinky fingers extended, palm facing forward, raised moving upwards, dynamic gesture performed once + One hand, index thumb pinky fingers extended closing to index finger extended touching mouth, palm facing forward, moving inwards pressing on mouth, dynamic gesture performed once.","One hand, all fingers open extended and spread facing forward, raised spreading apart, dynamic gesture performed once + One hand, index and thumb fingers pinch forming circle with other fingers extended facing forward, moving to touch ear inwards, dynamic gesture performed once.","Two hands, all fingers open extended palms facing forward, holding raised at sides of head apart, a static gesture with stationary hand position with small variances in hand pose or position stationary + Two hands, thumbs and index fingers pinched touching other hand curved facing forward, moving together inwards in front of face, a dynamic gesture performed once.",One hand; all fingers and palm open extended facing forward; raised upwards then waving leftwards and rightwards; dynamic gesture performed repeatedly + One hand; index finger extended other fingers closed facing up; pressing to mouth; static gesture with stationary hand position.,"One hand, index finger extended pointing facing upwards, raising upwards to touch nose, dynamic once + Two hands, hands open with fingers extended crossed, crossing inwards to form X in front of face, dynamic once."
p_048,"One hand, palm and fingers open curved facing forward, raised upwards holding touching ear, stationary + Two hands, palms open facing each other, clapping together inwards, once.","One hand, index finger extended pointing up facing forward, raised touching mouth upwards, dynamic gesture performed once + One hand, palm open all fingers extended facing in, swiping touching face leftwards rightwards downwards, dynamic gesture performed repeatedly.","Two hands, palms open fingers extended facing inwards, holding pressed against ears positioned at sides of head, a static gesture with stationary hand position + Two hands, palms facing each other fingers extended, moving inwards to clap together interacting with other hand in front of face, a dynamic gesture performed once.","Two hands, index fingers extended other fingers curled facing inwards, pressing into ears, static stationary + Two hands, palms open facing forward, raised upwards then spreading apart outwards while shaking, dynamic repeatedly.","One hand, index finger extended palm open, facing forward, raised upwards to press on head/face/eyes, once + Two hands, palms open, facing each other, moving together to touch other hand, inwards, once","Two hands; right palm open touching face facing in, left palm open facing up; right holding touching face inwards, left holding at chest level; stationary + Two hands; right palm open fingers extended facing forward, left palm open facing up; right raised above head upwards, left holding at chest level; stationary.","One hand, palm open extended facing forward, raised and held, upwards, a static gesture with stationary hand position with small variances in hand pose or position.","One hand, all fingers open extended facing forward, raised upwards and moved leftwards to shoulder level, dynamic gesture performed once + One hand, all fingers open extended facing down, moved rightwards and downwards touching the other hand, dynamic gesture performed once"
